Category,Image,<32,32-64,64-128,128-256,>256
train,021_1_c9_011430.png,0,0,1,0,0
train,021_1_c9_011431.png,0,0,1,0,0
train,021_1_c9_011432.png,0,0,1,0,0
train,021_1_c9_011433.png,0,1,0,0,0
train,021_1_c9_011434.png,0,0,1,0,0
train,021_1_c9_011435.png,0,0,1,0,0
train,021_1_c9_011436.png,0,0,1,0,0
train,021_1_c9_011437.png,0,0,1,0,0
train,021_1_c9_011438.png,0,0,1,0,0
train,021_1_c9_011439.png,0,1,0,0,0
train,021_1_c9_011440.png,0,1,0,0,0
train,021_1_c9_011441.png,0,1,0,0,0
train,021_1_c9_011442.png,0,1,0,0,0
train,021_1_c9_011443.png,0,0,1,0,0
train,021_1_c9_011444.png,0,1,0,0,0
train,021_1_c9_011445.png,0,0,1,0,0
train,021_1_c9_011446.png,0,1,0,0,0
train,021_1_c9_011447.png,0,0,0,1,0
train,021_2_c4_011448.png,0,0,0,0,1
train,021_2_c4_011449.png,0,0,1,0,0
train,021_2_c4_011452.png,0,1,0,0,0
train,021_2_c4_011453.png,0,0,1,0,0
train,021_2_c4_011454.png,0,0,1,0,0
train,021_2_c4_011455.png,0,0,0,1,0
train,021_2_c4_011456.png,0,0,1,0,0
train,021_2_c4_011457.png,0,0,0,1,0
train,021_2_c4_011458.png,0,0,0,1,0
train,021_2_c4_011459.png,0,0,1,0,0
train,021_2_c4_011460.png,0,1,0,0,0
train,021_2_c4_011461.png,0,0,1,0,0
train,021_2_c4_011462.png,0,0,0,0,1
train,021_2_c4_011463.png,0,0,0,1,0
train,021_2_c4_011464.png,0,0,0,0,1
train,021_2_c4_011465.png,0,0,0,1,0
train,021_2_c4_011466.png,0,0,0,1,0
train,021_2_c4_011467.png,0,0,0,1,0
train,021_2_c4_011468.png,0,1,0,0,0
train,021_2_c4_011469.png,0,1,0,0,0
train,021_2_c4_011470.png,0,1,0,0,0
train,021_2_c4_011471.png,0,0,1,0,0
train,021_2_c4_011472.png,0,1,0,0,0
train,021_2_c4_011473.png,0,0,1,0,0
train,021_2_c4_011474.png,0,0,1,0,0
train,021_2_c4_011475.png,0,0,1,0,0
train,021_2_c4_011476.png,0,0,1,0,0
train,021_2_c4_011477.png,0,1,0,0,0
train,021_2_c4_011478.png,0,1,0,0,0
train,021_2_c4_011479.png,0,0,1,0,0
train,021_2_c4_011480.png,0,0,1,0,0
train,021_2_c4_011481.png,0,0,1,0,0
train,021_2_c4_011482.png,0,0,0,1,0
train,021_2_c4_011483.png,0,0,0,1,0
train,021_2_c4_011484.png,0,0,0,0,1
train,021_2_c5_011450.png,0,0,1,0,0
train,021_2_c5_011485.png,0,0,0,1,0
train,021_2_c5_011486.png,0,0,0,1,0
train,021_2_c5_011487.png,0,0,0,1,0
train,021_2_c5_011488.png,0,0,0,1,0
train,021_2_c6_011451.png,0,0,0,1,0
train,021_2_c6_011489.png,0,1,0,0,0
train,021_2_c6_011490.png,0,1,0,0,0
train,021_2_c6_011491.png,0,0,1,0,0
train,021_2_c6_011492.png,0,0,1,0,0
train,021_2_c6_011493.png,0,0,0,1,0
train,021_2_c6_011494.png,0,0,0,1,0
train,021_2_c6_011495.png,0,0,0,1,0
train,021_2_c6_011496.png,0,0,0,1,0
train,021_2_c6_011497.png,0,0,0,1,0
train,021_2_c6_011498.png,0,1,0,0,0
train,021_2_c6_011499.png,0,1,0,0,0
train,021_2_c6_011500.png,0,0,1,0,0
train,021_2_c6_011501.png,0,1,0,0,0
train,021_2_c6_011502.png,0,1,0,0,0
train,021_2_c6_011503.png,0,0,1,0,0
train,021_2_c6_011504.png,0,0,0,0,1
train,021_2_c6_011505.png,0,0,1,0,0
train,021_2_c6_011506.png,0,0,0,1,0
train,021_2_c6_011507.png,0,1,0,0,0
train,021_2_c6_011508.png,0,1,0,0,0
train,021_3_c4_011509.png,0,0,1,0,0
train,021_3_c4_011510.png,0,0,1,0,0
train,021_3_c4_011511.png,0,0,1,0,0
train,021_3_c4_011512.png,0,0,1,0,0
train,021_3_c4_011513.png,0,1,0,0,0
train,021_4_c11_011514.png,0,0,0,1,0
train,021_4_c11_011515.png,0,0,0,1,0
train,021_4_c11_011516.png,0,0,0,0,1
train,021_4_c11_011517.png,0,0,0,0,1
train,021_4_c11_011518.png,0,0,0,0,1
train,021_4_c11_011519.png,0,0,0,0,1
train,021_4_c11_011520.png,0,0,0,1,0
train,021_4_c11_011521.png,0,0,0,1,0
train,021_4_c11_011522.png,0,0,1,0,0
train,021_4_c11_011523.png,0,0,1,0,0
train,021_4_c11_011524.png,0,0,0,1,0
train,021_4_c11_011525.png,0,0,0,0,1
train,021_4_c11_011526.png,0,0,0,0,1
train,021_4_c11_011527.png,0,0,0,0,1
train,021_4_c11_011528.png,0,0,0,0,1
train,021_4_c11_011529.png,0,0,1,0,0
train,021_4_c11_011530.png,0,0,1,0,0
train,021_4_c11_011531.png,0,0,0,1,0
train,021_4_c11_011532.png,0,0,0,1,0
train,021_4_c11_011533.png,0,0,0,0,1
train,021_4_c11_011534.png,0,0,0,1,0
train,021_4_c11_011535.png,0,0,0,1,0
train,021_4_c11_011590.png,0,0,0,1,0
train,021_4_c11_011591.png,0,0,0,1,0
train,021_4_c5_011536.png,0,0,1,0,0
train,021_4_c5_011537.png,0,0,0,1,0
train,021_4_c5_011538.png,0,0,0,1,0
train,021_4_c5_011539.png,0,0,0,1,0
train,021_4_c5_011540.png,0,0,0,1,0
train,021_4_c5_011541.png,0,0,0,1,0
train,021_4_c5_011542.png,0,0,0,1,0
train,021_4_c5_011543.png,0,0,1,0,0
train,021_4_c5_011544.png,0,0,1,0,0
train,021_4_c5_011545.png,0,0,1,0,0
train,021_4_c5_011546.png,0,0,1,0,0
train,021_4_c5_011547.png,0,0,0,1,0
train,021_4_c5_011548.png,0,0,0,1,0
train,021_4_c5_011549.png,0,0,0,1,0
train,021_4_c5_011550.png,0,0,0,1,0
train,021_4_c5_011592.png,0,0,0,1,0
train,021_4_c6_011551.png,0,0,1,0,0
train,021_4_c6_011552.png,0,0,1,0,0
train,021_4_c6_011553.png,0,0,0,1,0
train,021_4_c6_011554.png,0,0,0,1,0
train,021_4_c6_011555.png,0,0,0,1,0
train,021_4_c6_011556.png,0,0,0,0,1
train,021_4_c6_011557.png,0,1,0,0,0
train,021_4_c6_011558.png,0,0,0,1,0
train,021_4_c6_011559.png,0,0,0,1,0
train,021_4_c6_011560.png,0,1,0,0,0
train,021_4_c6_011561.png,0,0,1,0,0
train,021_4_c6_011562.png,0,1,0,0,0
train,021_4_c6_011563.png,0,1,0,0,0
train,021_4_c6_011564.png,0,0,1,0,0
train,021_4_c6_011565.png,0,0,1,0,0
train,021_4_c6_011566.png,0,0,0,1,0
train,021_4_c6_011567.png,0,0,0,0,1
train,021_4_c6_011568.png,0,0,1,0,0
train,021_4_c6_011569.png,0,1,0,0,0
train,021_4_c6_011570.png,0,1,0,0,0
train,021_4_c6_011571.png,0,1,0,0,0
train,021_4_c6_011572.png,0,1,0,0,0
train,021_4_c6_011573.png,0,0,1,0,0
train,021_4_c6_011574.png,0,1,0,0,0
train,021_4_c6_011575.png,0,0,1,0,0
train,021_4_c6_011576.png,0,1,0,0,0
train,021_4_c6_011577.png,0,1,0,0,0
train,021_4_c6_011578.png,0,1,0,0,0
train,021_4_c6_011579.png,0,0,0,1,0
train,021_4_c6_011580.png,0,1,0,0,0
train,021_4_c6_011581.png,0,1,0,0,0
train,021_4_c6_011582.png,0,0,1,0,0
train,021_4_c6_011583.png,0,0,0,0,1
train,021_4_c6_011584.png,0,0,0,1,0
train,021_4_c6_011585.png,0,0,0,1,0
train,021_4_c6_011586.png,0,0,1,0,0
train,021_4_c6_011587.png,0,1,0,0,0
train,021_4_c6_011588.png,0,1,0,0,0
train,021_4_c6_011589.png,0,1,0,0,0
train,021_4_c6_011593.png,0,0,0,1,0
train,021_4_c6_011594.png,0,0,1,0,0
train,021_5_c6_011595.png,0,0,0,0,1
train,021_5_c6_011596.png,0,0,0,0,1
train,021_5_c6_011597.png,0,0,0,1,0
train,021_5_c6_011598.png,0,0,0,1,0
train,021_5_c6_011599.png,0,0,0,1,0
train,021_5_c6_011600.png,0,0,0,1,0
train,021_5_c6_011601.png,0,0,0,1,0
train,021_5_c6_011602.png,0,0,1,0,0
train,021_5_c6_011603.png,0,0,1,0,0
train,021_5_c6_011604.png,0,1,0,0,0
train,021_5_c6_011605.png,0,1,0,0,0
train,021_5_c6_011606.png,0,1,0,0,0
train,021_5_c6_011607.png,0,1,0,0,0
train,021_5_c6_011608.png,0,0,1,0,0
train,021_5_c6_011609.png,0,0,1,0,0
train,021_5_c6_011610.png,0,0,1,0,0
train,021_5_c6_011611.png,0,0,0,1,0
train,021_5_c6_011612.png,0,0,0,1,0
train,021_5_c6_011613.png,0,0,0,1,0
train,021_5_c6_011614.png,0,0,0,1,0
train,021_5_c6_011615.png,0,0,0,1,0
train,021_5_c6_011616.png,0,0,0,1,0
train,021_6_c9_011617.png,0,0,1,0,0
train,021_6_c9_011618.png,0,0,1,0,0
train,021_6_c9_011619.png,0,0,1,0,0
train,021_6_c9_011620.png,0,0,1,0,0
train,021_6_c9_011621.png,0,1,0,0,0
train,022_1_c12_016438.png,0,0,1,0,0
train,022_1_c12_016439.png,0,0,1,0,0
train,022_1_c12_016440.png,0,0,0,1,0
train,022_1_c12_016441.png,0,0,0,1,0
train,022_1_c12_016442.png,0,0,1,0,0
train,022_1_c12_016443.png,0,0,0,0,1
train,022_1_c12_016444.png,0,0,0,1,0
train,022_1_c1_016445.png,0,0,1,0,0
train,022_1_c1_016446.png,0,1,0,0,0
train,022_1_c1_016447.png,0,1,0,0,0
train,022_1_c1_016448.png,0,1,0,0,0
train,022_1_c1_016449.png,0,1,0,0,0
train,022_1_c5_016450.png,0,1,0,0,0
train,022_1_c5_016451.png,0,0,1,0,0
train,022_1_c5_016452.png,0,0,1,0,0
train,022_1_c5_016453.png,0,0,1,0,0
train,022_1_c5_016454.png,0,0,1,0,0
train,027_1_c2_002235.png,0,0,0,1,0
train,027_1_c2_002236.png,0,0,0,1,0
train,027_1_c2_002237.png,0,0,0,0,1
train,027_1_c2_002238.png,0,0,0,0,1
train,027_1_c3_002232.png,0,0,1,0,0
train,027_1_c3_002233.png,0,0,1,0,0
train,027_1_c3_002239.png,0,0,1,0,0
train,027_1_c3_002240.png,0,0,1,0,0
train,027_1_c3_002241.png,0,0,1,0,0
train,027_1_c3_002242.png,0,0,1,0,0
train,027_1_c3_002243.png,0,0,1,0,0
train,027_1_c3_002244.png,0,0,1,0,0
train,027_1_c3_002245.png,0,0,1,0,0
train,027_1_c3_002246.png,0,0,1,0,0
train,027_1_c3_002247.png,0,1,0,0,0
train,027_1_c3_002248.png,0,1,0,0,0
train,027_1_c3_002249.png,0,0,1,0,0
train,027_1_c3_002250.png,0,0,1,0,0
train,027_1_c3_002251.png,0,0,1,0,0
train,027_1_c3_002252.png,0,0,1,0,0
train,027_1_c3_002253.png,0,0,1,0,0
train,027_1_c3_002254.png,0,0,1,0,0
train,027_1_c3_002255.png,0,0,1,0,0
train,027_1_c3_002256.png,0,1,0,0,0
train,027_1_c3_002257.png,0,0,1,0,0
train,027_1_c3_002258.png,0,0,1,0,0
train,027_1_c3_002259.png,0,0,1,0,0
train,027_1_c3_002260.png,0,0,1,0,0
train,027_1_c8_002234.png,0,0,1,0,0
train,027_1_c8_002261.png,0,0,1,0,0
train,027_1_c8_002262.png,0,0,1,0,0
train,027_1_c8_002263.png,0,0,0,1,0
train,027_1_c8_002264.png,0,0,1,0,0
train,027_1_c8_002265.png,0,0,1,0,0
train,027_1_c8_002266.png,0,0,1,0,0
train,027_1_c8_002267.png,0,1,0,0,0
train,027_1_c8_002268.png,0,0,1,0,0
train,027_1_c8_002269.png,0,0,1,0,0
train,027_1_c8_002270.png,0,1,0,0,0
train,027_1_c8_002271.png,0,0,1,0,0
train,027_1_c8_002272.png,0,0,1,0,0
train,027_1_c8_002273.png,0,0,1,0,0
train,027_1_c8_002274.png,0,0,1,0,0
train,027_1_c8_002275.png,0,0,1,0,0
train,027_1_c8_002276.png,0,0,1,0,0
train,027_1_c8_002277.png,0,0,1,0,0
train,027_1_c8_002278.png,0,0,1,0,0
train,027_1_c8_002279.png,0,0,1,0,0
train,027_1_c8_002280.png,0,0,1,0,0
train,027_2_c10_002281.png,0,0,1,0,0
train,027_2_c10_002282.png,0,0,1,0,0
train,027_2_c10_002285.png,0,0,1,0,0
train,027_2_c10_002286.png,0,0,1,0,0
train,027_2_c10_002287.png,0,0,0,1,0
train,027_2_c10_002288.png,0,0,0,1,0
train,027_2_c10_002289.png,0,0,0,0,1
train,027_2_c10_002290.png,0,0,0,0,1
train,027_2_c10_002291.png,0,0,0,1,0
train,027_2_c10_002292.png,0,0,0,1,0
train,027_2_c10_002293.png,0,0,1,0,0
train,027_2_c10_002294.png,0,1,0,0,0
train,027_2_c10_002295.png,0,0,0,1,0
train,027_2_c10_002296.png,0,0,1,0,0
train,027_2_c10_002297.png,0,0,1,0,0
train,027_2_c10_002298.png,0,0,1,0,0
train,027_2_c10_002299.png,0,0,1,0,0
train,027_2_c10_002300.png,0,0,1,0,0
train,027_2_c10_002301.png,0,0,1,0,0
train,027_2_c10_002302.png,0,0,1,0,0
train,027_2_c10_002303.png,0,0,1,0,0
train,027_2_c10_002304.png,0,1,0,0,0
train,027_2_c10_002305.png,0,0,1,0,0
train,027_2_c10_002306.png,0,0,1,0,0
train,027_2_c10_002307.png,0,0,1,0,0
train,027_2_c10_002308.png,0,1,0,0,0
train,027_2_c10_002309.png,0,1,0,0,0
train,027_2_c10_002310.png,0,0,1,0,0
train,027_2_c10_002311.png,0,0,1,0,0
train,027_2_c2_002283.png,0,0,1,0,0
train,027_2_c2_002312.png,0,1,0,0,0
train,027_2_c2_002313.png,0,0,1,0,0
train,027_2_c2_002314.png,0,0,1,0,0
train,027_2_c2_002315.png,0,0,0,1,0
train,027_2_c2_002316.png,0,0,0,1,0
train,027_2_c2_002317.png,0,0,0,1,0
train,027_2_c8_002284.png,0,0,1,0,0
train,027_2_c8_002318.png,0,0,1,0,0
train,027_2_c8_002319.png,0,0,1,0,0
train,027_2_c8_002320.png,0,0,1,0,0
train,027_2_c8_002321.png,0,0,1,0,0
train,027_2_c8_002322.png,0,0,1,0,0
train,027_2_c8_002323.png,0,0,1,0,0
train,027_2_c8_002324.png,0,0,1,0,0
train,027_2_c8_002325.png,0,0,0,1,0
train,027_2_c8_002326.png,0,0,1,0,0
train,027_2_c8_002327.png,0,0,1,0,0
train,027_2_c8_002328.png,0,0,1,0,0
train,027_2_c8_002329.png,0,0,1,0,0
train,027_2_c8_002330.png,0,0,1,0,0
train,027_2_c8_002331.png,0,0,1,0,0
train,027_2_c8_002332.png,0,0,1,0,0
train,027_2_c8_002333.png,0,1,0,0,0
train,027_2_c8_002334.png,0,0,1,0,0
train,027_2_c8_002335.png,0,0,1,0,0
train,027_2_c8_002336.png,0,0,1,0,0
train,027_2_c8_002337.png,0,0,1,0,0
train,027_2_c8_002338.png,0,0,1,0,0
train,027_2_c8_002339.png,0,0,1,0,0
train,027_2_c8_002340.png,0,0,1,0,0
train,030_1_c2_003795.png,0,1,0,0,0
train,030_1_c2_003796.png,0,1,0,0,0
train,030_1_c2_003797.png,0,1,0,0,0
train,030_1_c2_003798.png,0,1,0,0,0
train,030_1_c2_003799.png,0,1,0,0,0
train,030_1_c2_003800.png,0,1,0,0,0
train,030_1_c2_003801.png,0,1,0,0,0
train,030_1_c2_003802.png,0,0,0,1,0
train,030_1_c2_003803.png,0,0,0,1,0
train,030_1_c2_003804.png,0,0,1,0,0
train,030_1_c2_003805.png,0,1,0,0,0
train,030_1_c2_003806.png,0,1,0,0,0
train,030_1_c2_003807.png,0,1,0,0,0
train,030_1_c2_003808.png,0,0,1,0,0
train,030_1_c2_003809.png,0,0,1,0,0
train,030_1_c2_003810.png,0,0,0,1,0
train,030_1_c2_003811.png,0,0,0,1,0
train,030_1_c2_003812.png,0,1,0,0,0
train,030_1_c2_003813.png,0,1,0,0,0
train,030_1_c2_003814.png,0,1,0,0,0
train,030_1_c2_003815.png,0,1,0,0,0
train,030_1_c2_003816.png,0,1,0,0,0
train,030_1_c2_003817.png,0,0,1,0,0
train,030_1_c2_003818.png,0,0,0,1,0
train,030_1_c2_003819.png,0,1,0,0,0
train,030_1_c2_003820.png,0,1,0,0,0
train,030_1_c2_003821.png,0,0,0,1,0
train,030_1_c2_003822.png,0,1,0,0,0
train,030_1_c2_003823.png,0,1,0,0,0
train,030_1_c2_003824.png,0,0,0,0,1
train,030_1_c2_003825.png,0,1,0,0,0
train,030_1_c2_003826.png,0,1,0,0,0
train,030_1_c2_003827.png,0,0,0,1,0
train,030_1_c2_003828.png,0,0,0,1,0
train,030_1_c2_003873.png,0,1,0,0,0
train,030_1_c2_003874.png,0,1,0,0,0
train,030_1_c2_003875.png,0,0,0,1,0
train,030_1_c3_003829.png,0,0,1,0,0
train,030_1_c3_003830.png,0,0,1,0,0
train,030_1_c3_003831.png,0,0,1,0,0
train,030_1_c3_003832.png,0,0,1,0,0
train,030_1_c3_003833.png,0,0,1,0,0
train,030_1_c3_003834.png,0,1,0,0,0
train,030_1_c3_003835.png,0,1,0,0,0
train,030_1_c3_003836.png,0,1,0,0,0
train,030_1_c3_003837.png,0,1,0,0,0
train,030_1_c3_003838.png,0,0,1,0,0
train,030_1_c3_003839.png,0,0,1,0,0
train,030_1_c3_003840.png,0,0,1,0,0
train,030_1_c3_003841.png,0,0,1,0,0
train,030_1_c3_003842.png,0,1,0,0,0
train,030_1_c3_003843.png,0,0,1,0,0
train,030_1_c3_003844.png,0,0,1,0,0
train,030_1_c3_003845.png,0,0,0,1,0
train,030_1_c3_003846.png,0,0,0,1,0
train,030_1_c3_003847.png,0,0,0,1,0
train,030_1_c3_003848.png,0,0,1,0,0
train,030_1_c3_003849.png,0,0,1,0,0
train,030_1_c3_003850.png,0,1,0,0,0
train,030_1_c3_003851.png,0,0,1,0,0
train,030_1_c3_003852.png,0,1,0,0,0
train,030_1_c3_003853.png,0,0,1,0,0
train,030_1_c3_003876.png,0,1,0,0,0
train,030_1_c3_003877.png,0,1,0,0,0
train,030_1_c4_003854.png,0,0,0,1,0
train,030_1_c4_003855.png,0,1,0,0,0
train,030_1_c4_003856.png,0,0,0,1,0
train,030_1_c4_003857.png,0,0,0,1,0
train,030_1_c4_003858.png,0,0,0,1,0
train,030_1_c5_003859.png,0,0,1,0,0
train,030_1_c5_003860.png,0,0,1,0,0
train,030_1_c5_003861.png,0,0,1,0,0
train,030_1_c5_003862.png,0,0,0,1,0
train,030_1_c5_003863.png,0,0,0,1,0
train,030_1_c5_003864.png,0,0,0,1,0
train,030_1_c5_003865.png,0,0,1,0,0
train,030_1_c5_003866.png,0,0,0,1,0
train,030_1_c5_003867.png,0,0,0,1,0
train,030_1_c5_003868.png,0,0,0,1,0
train,030_1_c5_003869.png,0,0,1,0,0
train,030_1_c5_003870.png,0,0,1,0,0
train,030_1_c5_003871.png,0,0,0,1,0
train,030_1_c5_003872.png,0,0,0,1,0
train,030_2_c10_003878.png,0,0,0,1,0
train,030_2_c10_003881.png,0,0,1,0,0
train,030_2_c10_003882.png,0,0,1,0,0
train,030_2_c10_003883.png,0,0,0,1,0
train,030_2_c10_003884.png,0,0,0,1,0
train,030_2_c10_003885.png,0,0,0,1,0
train,030_2_c10_003886.png,0,0,1,0,0
train,030_2_c10_003887.png,0,0,1,0,0
train,030_2_c10_003888.png,0,1,0,0,0
train,030_2_c10_003889.png,0,0,1,0,0
train,030_2_c10_003890.png,0,0,1,0,0
train,030_2_c10_003891.png,0,0,0,1,0
train,030_2_c10_003892.png,0,0,0,1,0
train,030_2_c10_003893.png,0,0,1,0,0
train,030_2_c2_003879.png,0,1,0,0,0
train,030_2_c2_003880.png,0,0,0,1,0
train,030_2_c2_003894.png,0,1,0,0,0
train,030_2_c2_003895.png,0,1,0,0,0
train,030_2_c2_003896.png,0,0,1,0,0
train,030_2_c2_003897.png,0,0,1,0,0
train,030_2_c2_003898.png,0,0,0,1,0
train,030_2_c2_003899.png,0,0,0,1,0
train,030_2_c2_003900.png,0,0,0,1,0
train,030_2_c2_003901.png,0,0,1,0,0
train,030_2_c2_003902.png,0,1,0,0,0
train,030_2_c2_003903.png,0,1,0,0,0
train,030_2_c2_003904.png,0,0,1,0,0
train,030_2_c2_003905.png,0,0,1,0,0
train,030_2_c2_003906.png,0,0,1,0,0
train,030_2_c2_003907.png,0,0,1,0,0
train,030_2_c2_003908.png,0,0,1,0,0
train,030_2_c2_003909.png,0,0,0,1,0
train,030_2_c2_003910.png,0,1,0,0,0
train,030_2_c2_003911.png,0,1,0,0,0
train,030_2_c2_003912.png,0,0,1,0,0
train,030_2_c2_003913.png,0,0,0,1,0
train,030_2_c2_003914.png,0,0,1,0,0
train,030_2_c2_003915.png,0,0,1,0,0
train,030_2_c2_003916.png,0,0,1,0,0
train,030_2_c2_003917.png,0,0,0,1,0
train,030_2_c2_003918.png,0,1,0,0,0
train,030_2_c2_003919.png,0,1,0,0,0
train,030_2_c2_003920.png,0,0,0,1,0
train,030_2_c2_003921.png,0,0,0,1,0
train,030_2_c2_003922.png,0,0,0,1,0
train,030_2_c2_003923.png,0,1,0,0,0
train,030_2_c2_003924.png,0,1,0,0,0
train,030_2_c2_003925.png,0,1,0,0,0
train,030_2_c2_003926.png,0,1,0,0,0
train,030_2_c3_003927.png,0,1,0,0,0
train,030_2_c3_003928.png,0,1,0,0,0
train,030_2_c3_003929.png,0,0,1,0,0
train,030_2_c3_003930.png,0,0,1,0,0
train,030_2_c3_003931.png,0,0,1,0,0
train,030_3_c10_003932.png,0,0,1,0,0
train,030_3_c10_003933.png,0,0,0,1,0
train,030_3_c10_003934.png,0,0,0,1,0
train,030_3_c10_003935.png,0,0,0,1,0
train,030_3_c10_003936.png,0,0,0,1,0
train,030_3_c10_003937.png,0,0,0,1,0
train,030_3_c10_003938.png,0,0,1,0,0
train,030_3_c10_003939.png,0,0,1,0,0
train,030_3_c10_003940.png,0,0,1,0,0
train,030_3_c10_003941.png,0,0,1,0,0
train,030_3_c10_003942.png,0,0,1,0,0
train,030_3_c10_003943.png,0,1,0,0,0
train,030_3_c10_003944.png,0,0,1,0,0
train,030_3_c10_003945.png,0,0,1,0,0
train,030_3_c10_003946.png,0,0,1,0,0
train,030_3_c10_003999.png,0,0,1,0,0
train,030_3_c2_003947.png,0,1,0,0,0
train,030_3_c2_003948.png,0,0,1,0,0
train,030_3_c2_003949.png,0,0,0,1,0
train,030_3_c2_003950.png,0,0,0,0,1
train,030_3_c2_003951.png,0,0,0,1,0
train,030_3_c2_003952.png,0,0,1,0,0
train,030_3_c2_003953.png,0,0,0,1,0
train,030_3_c2_003954.png,0,1,0,0,0
train,030_3_c2_003955.png,0,1,0,0,0
train,030_3_c2_003956.png,0,0,0,1,0
train,030_3_c2_003957.png,0,1,0,0,0
train,030_3_c2_003958.png,0,1,0,0,0
train,030_3_c2_003959.png,0,1,0,0,0
train,030_3_c2_003960.png,0,0,1,0,0
train,030_3_c2_003961.png,0,0,1,0,0
train,030_3_c2_003962.png,0,0,0,1,0
train,030_3_c2_003963.png,0,0,0,1,0
train,030_3_c2_003964.png,0,1,0,0,0
train,030_3_c2_003965.png,0,0,1,0,0
train,030_3_c2_003966.png,0,1,0,0,0
train,030_3_c2_003967.png,0,1,0,0,0
train,030_3_c2_003968.png,0,1,0,0,0
train,030_3_c2_003969.png,0,1,0,0,0
train,030_3_c2_003970.png,0,0,0,0,1
train,030_3_c2_003971.png,0,0,0,0,1
train,030_3_c2_004000.png,0,1,0,0,0
train,030_3_c2_004001.png,0,0,1,0,0
train,030_3_c3_003972.png,0,0,0,1,0
train,030_3_c3_003973.png,0,0,0,1,0
train,030_3_c3_003974.png,0,0,0,1,0
train,030_3_c3_003975.png,0,1,0,0,0
train,030_3_c3_003976.png,0,1,0,0,0
train,030_3_c3_003977.png,0,0,1,0,0
train,030_3_c3_003978.png,0,0,1,0,0
train,030_3_c3_003979.png,0,1,0,0,0
train,030_3_c3_003980.png,0,0,0,1,0
train,030_3_c3_003981.png,0,0,0,1,0
train,030_3_c3_003982.png,0,0,0,1,0
train,030_3_c3_003983.png,0,1,0,0,0
train,030_3_c3_003984.png,0,1,0,0,0
train,030_3_c3_003985.png,0,0,1,0,0
train,030_3_c3_003986.png,0,0,1,0,0
train,030_3_c3_003987.png,0,0,1,0,0
train,030_3_c3_003988.png,0,0,1,0,0
train,030_3_c3_003989.png,0,1,0,0,0
train,030_3_c3_003990.png,0,1,0,0,0
train,030_3_c3_003991.png,0,0,1,0,0
train,030_3_c3_003992.png,0,0,1,0,0
train,030_3_c3_004002.png,1,0,0,0,0
train,030_3_c3_004003.png,0,0,1,0,0
train,030_3_c8_003993.png,0,0,0,1,0
train,030_3_c8_003994.png,0,0,0,1,0
train,030_3_c8_003995.png,0,0,0,1,0
train,030_3_c8_003996.png,0,0,0,1,0
train,030_3_c8_003997.png,0,0,0,1,0
train,030_3_c8_003998.png,0,0,0,1,0
train,030_4_c4_004004.png,0,0,1,0,0
train,030_4_c4_004005.png,0,0,1,0,0
train,030_4_c4_004006.png,0,0,1,0,0
train,030_4_c4_004007.png,0,0,0,1,0
train,030_4_c4_004008.png,0,0,0,1,0
train,030_4_c4_004009.png,0,0,0,1,0
train,030_4_c4_004010.png,0,0,0,0,1
train,030_4_c4_004011.png,0,0,0,1,0
train,030_4_c4_004012.png,0,0,1,0,0
train,030_4_c4_004013.png,0,0,1,0,0
train,030_5_c4_004014.png,0,0,0,1,0
train,030_5_c4_004015.png,0,0,0,1,0
train,030_5_c4_004016.png,0,0,0,1,0
train,030_5_c4_004017.png,1,0,0,0,0
train,030_5_c4_004018.png,0,0,1,0,0
train,030_5_c4_004019.png,0,0,1,0,0
train,030_5_c4_004020.png,0,0,0,1,0
train,030_5_c4_004021.png,0,0,0,1,0
train,030_5_c4_004022.png,0,1,0,0,0
train,030_5_c4_004023.png,0,1,0,0,0
train,030_5_c4_004024.png,0,0,1,0,0
train,030_5_c4_004025.png,0,0,1,0,0
train,030_5_c4_004026.png,0,0,1,0,0
train,030_5_c4_004027.png,0,0,1,0,0
train,030_5_c4_004028.png,0,0,0,1,0
train,030_5_c4_004029.png,0,0,1,0,0
train,034_1_c11_015735.png,0,0,1,0,0
train,034_1_c11_015737.png,0,0,1,0,0
train,034_1_c11_015738.png,0,0,1,0,0
train,034_1_c11_015739.png,0,0,1,0,0
train,034_1_c11_015740.png,0,0,1,0,0
train,034_1_c11_015741.png,0,0,1,0,0
train,034_1_c11_015742.png,0,0,1,0,0
train,034_1_c11_015743.png,0,0,1,0,0
train,034_1_c11_015744.png,0,1,0,0,0
train,034_1_c11_015745.png,0,0,1,0,0
train,034_1_c11_015746.png,0,0,1,0,0
train,034_1_c11_015747.png,0,0,0,1,0
train,034_1_c11_015748.png,0,0,1,0,0
train,034_1_c11_015749.png,0,0,1,0,0
train,034_1_c11_015750.png,0,0,1,0,0
train,034_1_c4_015736.png,0,0,0,1,0
train,034_1_c4_015751.png,0,0,1,0,0
train,034_1_c4_015752.png,0,0,1,0,0
train,034_1_c4_015753.png,0,0,0,1,0
train,034_1_c4_015754.png,0,0,0,1,0
train,034_1_c4_015755.png,0,0,0,1,0
train,034_1_c4_015756.png,0,0,0,1,0
train,034_1_c4_015757.png,0,0,0,1,0
train,034_1_c4_015758.png,0,0,0,1,0
train,034_1_c4_015759.png,0,0,0,1,0
train,034_1_c4_015760.png,0,0,0,1,0
train,034_1_c4_015761.png,0,0,0,1,0
train,034_1_c4_015762.png,0,0,1,0,0
train,034_1_c4_015763.png,0,0,1,0,0
