Category,Image,<32,32-64,64-128,128-256,>256
train,323_17_0.jpg,0,0,0,1,0
train,323_18_0.jpg,0,0,0,1,0
train,323_19_0.jpg,0,0,0,1,0
train,323_1_0.jpg,0,0,0,1,0
train,323_20_0.jpg,0,0,0,1,0
train,323_23_1.jpg,0,0,0,1,0
train,323_24_1.jpg,0,0,0,1,0
train,323_25_0.jpg,0,0,0,1,0
train,323_26_0.jpg,0,0,0,1,0
train,323_27_0.jpg,0,0,0,1,0
train,323_32_0.jpg,0,0,0,1,0
train,323_34_0.jpg,0,0,0,1,0
train,323_35_0.jpg,0,0,0,1,0
train,323_36_1.jpg,0,0,0,1,0
train,323_36_3.jpg,0,0,0,1,0
train,323_37_0.jpg,0,0,0,1,0
train,323_38_0.jpg,0,0,0,1,0
train,323_39_0.jpg,0,0,0,1,0
train,323_3_0.jpg,0,0,0,1,0
train,323_40_0.jpg,0,0,0,1,0
train,323_43_0.jpg,0,0,0,1,0
train,323_44_0.jpg,0,0,0,1,0
train,323_45_0.jpg,0,0,0,1,0
train,323_46_0.jpg,0,0,0,1,0
train,323_49_0.jpg,0,0,0,1,0
train,323_53_0.jpg,0,0,0,1,0
train,323_54_0.jpg,0,0,0,1,0
train,323_56_0.jpg,0,0,0,1,0
train,323_57_0.jpg,0,0,0,1,0
train,323_58_0.jpg,0,0,0,1,0
train,323_61_0.jpg,0,0,0,1,0
train,323_62_0.jpg,0,0,0,1,0
train,323_63_0.jpg,0,0,0,1,0
train,323_64_0.jpg,0,0,0,1,0
train,323_67_0.jpg,0,0,0,1,0
train,323_68_0.jpg,0,0,0,1,0
train,323_69_0.jpg,0,0,0,1,0
train,323_6_0.jpg,0,0,0,1,0
train,323_70_0.jpg,0,0,0,1,0
train,323_71_1.jpg,0,0,0,1,0
train,323_7_0.jpg,0,0,0,1,0
train,323_81_0.jpg,0,0,0,1,0
train,323_82_1.jpg,0,0,0,1,0
train,323_86_0.jpg,0,0,0,1,0
train,323_88_0.jpg,0,0,0,1,0
train,323_8_0.jpg,0,0,0,1,0
train,323_90_0.jpg,0,0,0,1,0
train,323_92_0.jpg,0,0,0,1,0
train,323_97_0.jpg,0,0,0,1,0
train,323_98_0.jpg,0,0,0,1,0
train,323_98_1.jpg,0,0,0,1,0
train,323_99_0.jpg,0,0,0,1,0
train,323_9_1.jpg,0,0,0,1,0
train,324_19_0.jpg,0,0,0,1,0
train,324_1_0.jpg,0,0,0,1,0
train,324_24_0.jpg,0,0,0,1,0
train,324_2_0.jpg,0,0,0,1,0
train,324_3_0.jpg,0,0,0,1,0
train,324_65_0.jpg,0,0,0,1,0
train,324_72_0.jpg,0,0,0,1,0
train,324_88_0.jpg,0,0,0,1,0
train,325_11_0.jpg,0,0,0,1,0
train,325_11_2.jpg,0,0,0,1,0
train,325_13_1.jpg,0,0,0,1,0
train,325_15_0.jpg,0,0,0,1,0
train,325_23_0.jpg,0,0,0,1,0
train,325_42_0.jpg,0,0,0,1,0
train,326_10_0.jpg,0,0,0,1,0
train,326_12_0.jpg,0,0,0,1,0
train,326_15_0.jpg,0,0,0,1,0
train,326_16_1.jpg,0,0,0,1,0
train,326_1_0.jpg,0,0,0,1,0
train,326_23_0.jpg,0,0,0,1,0
train,326_24_0.jpg,0,0,0,1,0
train,326_25_0.jpg,0,0,0,1,0
train,326_35_0.jpg,0,0,0,1,0
train,326_3_0.jpg,0,0,0,1,0
train,326_40_0.jpg,0,0,0,1,0
train,326_41_0.jpg,0,0,0,1,0
train,326_46_0.jpg,0,0,0,1,0
train,326_4_0.jpg,0,0,0,1,0
train,326_50_0.jpg,0,0,0,1,0
train,326_52_0.jpg,0,0,0,1,0
train,326_58_0.jpg,0,0,0,1,0
train,326_5_0.jpg,0,0,0,1,0
train,326_62_0.jpg,0,0,0,1,0
train,326_66_0.jpg,0,0,0,1,0
train,326_6_0.jpg,0,0,0,1,0
train,326_7_0.jpg,0,0,0,1,0
train,326_87_0.jpg,0,0,0,1,0
train,326_8_0.jpg,0,0,0,1,0
train,326_9_0.jpg,0,0,0,1,0
train,327_10_0.jpg,0,0,0,1,0
train,327_14_0.jpg,0,0,0,1,0
train,327_1_0.jpg,0,0,0,1,0
train,327_22_0.jpg,0,0,0,1,0
train,327_8_0.jpg,0,0,0,1,0
train,327_93_0.jpg,0,0,0,1,0
train,328_100_0.jpg,0,0,0,1,0
train,328_11_0.jpg,0,0,0,1,0
train,328_13_0.jpg,0,0,0,1,0
train,328_16_1.jpg,0,0,0,1,0
train,328_19_0.jpg,0,0,0,1,0
train,328_1_0.jpg,0,0,0,1,0
train,328_21_0.jpg,0,0,0,1,0
train,328_22_0.jpg,0,0,0,1,0
train,328_23_0.jpg,0,0,0,1,0
train,328_25_0.jpg,0,0,0,1,0
train,328_28_0.jpg,0,0,0,1,0
train,328_29_0.jpg,0,0,0,1,0
train,328_30_0.jpg,0,0,0,1,0
train,328_32_0.jpg,0,0,0,1,0
train,328_35_0.jpg,0,0,0,1,0
train,328_39_0.jpg,0,0,0,1,0
train,328_3_1.jpg,0,0,0,1,0
train,328_41_0.jpg,0,0,0,1,0
train,328_46_0.jpg,0,0,0,1,0
train,328_48_0.jpg,0,0,0,1,0
train,328_50_0.jpg,0,0,0,1,0
train,328_51_0.jpg,0,0,0,1,0
train,328_55_0.jpg,0,0,0,1,0
train,328_56_1.jpg,0,0,0,1,0
train,328_58_0.jpg,0,0,0,1,0
train,328_59_0.jpg,0,0,0,1,0
train,328_5_1.jpg,0,0,0,1,0
train,328_60_0.jpg,0,0,0,1,0
train,328_62_1.jpg,0,0,0,1,0
train,328_63_0.jpg,0,0,0,1,0
train,328_68_0.jpg,0,0,0,1,0
train,328_70_0.jpg,0,0,0,1,0
train,328_74_0.jpg,0,0,0,1,0
train,328_75_0.jpg,0,0,0,1,0
train,328_77_0.jpg,0,0,0,1,0
train,328_83_0.jpg,0,0,0,1,0
train,328_89_0.jpg,0,0,0,1,0
train,328_8_0.jpg,0,0,0,1,0
train,328_92_0.jpg,0,0,0,1,0
train,328_93_1.jpg,0,0,0,1,0
train,328_97_0.jpg,0,0,0,1,0
train,328_99_0.jpg,0,0,0,1,0
train,328_9_0.jpg,0,0,0,1,0
train,329_37_0.jpg,0,0,0,1,0
train,329_44_0.jpg,0,0,0,1,0
train,329_47_2.jpg,0,0,0,1,0
train,329_95_1.jpg,0,0,0,1,0
train,32_10_0.jpg,0,0,0,1,0
train,32_12_0.jpg,0,0,0,1,0
train,32_14_1.jpg,0,0,0,1,0
train,32_15_1.jpg,0,0,0,1,0
train,32_16_0.jpg,0,0,0,1,0
train,32_17_0.jpg,0,0,0,1,0
train,32_1_0.jpg,0,0,0,1,0
train,32_20_0.jpg,0,0,0,1,0
train,32_21_0.jpg,0,0,0,1,0
train,32_22_0.jpg,0,0,0,1,0
train,32_24_1.jpg,0,0,0,1,0
train,32_26_0.jpg,0,0,0,1,0
train,32_29_0.jpg,0,0,0,1,0
train,32_2_0.jpg,0,0,0,1,0
train,32_32_0.jpg,0,0,0,1,0
train,32_33_0.jpg,0,0,0,1,0
train,32_34_0.jpg,0,0,0,1,0
train,32_35_0.jpg,0,0,0,1,0
train,32_38_1.jpg,0,0,0,1,0
train,32_39_0.jpg,0,0,0,1,0
train,32_3_0.jpg,0,0,0,1,0
train,32_41_0.jpg,0,0,0,1,0
train,32_42_0.jpg,0,0,0,1,0
train,32_43_1.jpg,0,0,0,1,0
train,32_44_0.jpg,0,0,0,1,0
train,32_48_1.jpg,0,0,0,1,0
train,32_49_0.jpg,0,0,0,1,0
train,32_50_0.jpg,0,0,0,1,0
train,32_54_0.jpg,0,0,0,1,0
train,32_56_1.jpg,0,0,0,1,0
train,32_59_0.jpg,0,0,0,1,0
train,32_5_0.jpg,0,0,0,1,0
train,32_60_0.jpg,0,0,0,1,0
train,32_65_2.jpg,0,0,0,1,0
train,32_66_0.jpg,0,0,0,1,0
train,32_6_0.jpg,0,0,0,1,0
train,32_70_0.jpg,0,0,0,1,0
train,32_71_1.jpg,0,0,0,1,0
train,32_72_0.jpg,0,0,0,1,0
train,32_73_0.jpg,0,0,0,1,0
train,32_75_0.jpg,0,0,0,1,0
train,32_76_0.jpg,0,0,0,1,0
train,32_77_0.jpg,0,0,0,1,0
train,32_79_0.jpg,0,0,0,1,0
train,32_7_1.jpg,0,0,0,1,0
train,32_80_0.jpg,0,0,0,1,0
train,32_82_1.jpg,0,0,0,1,0
train,32_84_0.jpg,0,0,0,1,0
train,32_85_1.jpg,0,0,0,1,0
train,32_86_0.jpg,0,0,0,1,0
train,32_89_0.jpg,0,0,0,1,0
train,32_8_0.jpg,0,0,0,1,0
train,32_90_0.jpg,0,0,0,1,0
train,32_92_0.jpg,0,0,0,1,0
train,32_93_0.jpg,0,0,0,1,0
train,32_94_1.jpg,0,0,0,1,0
train,32_95_0.jpg,0,0,0,1,0
train,32_98_0.jpg,0,0,0,1,0
train,32_99_0.jpg,0,0,0,1,0
train,330_15_0.jpg,0,0,0,1,0
train,330_15_1.jpg,0,0,0,1,0
train,330_15_2.jpg,0,0,0,1,0
train,330_22_0.jpg,0,0,0,1,0
train,330_5_0.jpg,0,0,0,1,0
train,330_75_0.jpg,0,0,0,1,0
train,330_8_0.jpg,0,0,0,1,0
train,331_10_0.jpg,0,0,0,1,0
train,331_13_0.jpg,0,0,0,1,0
train,331_14_0.jpg,0,0,0,1,0
train,331_15_2.jpg,0,0,0,1,0
train,331_18_0.jpg,0,0,0,1,0
train,331_1_0.jpg,0,0,0,1,0
train,331_20_0.jpg,0,0,0,1,0
train,331_21_1.jpg,0,0,0,1,0
train,331_22_0.jpg,0,0,0,1,0
train,331_28_1.jpg,0,0,0,1,0
train,331_31_0.jpg,0,0,0,1,0
train,331_35_1.jpg,0,0,0,1,0
train,331_3_0.jpg,0,0,0,1,0
train,331_44_0.jpg,0,0,0,1,0
train,331_47_0.jpg,0,0,0,1,0
train,331_48_1.jpg,0,0,0,1,0
train,331_4_0.jpg,0,0,0,1,0
train,331_51_1.jpg,0,0,0,1,0
train,331_55_0.jpg,0,0,0,1,0
train,331_56_0.jpg,0,0,0,1,0
train,331_5_0.jpg,0,0,0,1,0
train,331_61_0.jpg,0,0,0,1,0
train,331_6_1.jpg,0,0,0,1,0
train,331_73_0.jpg,0,0,0,1,0
train,331_76_0.jpg,0,0,0,1,0
train,331_81_0.jpg,0,0,0,1,0
train,331_86_1.jpg,0,0,0,1,0
train,331_8_1.jpg,0,0,0,1,0
train,331_9_0.jpg,0,0,0,1,0
train,332_10_0.jpg,0,0,0,1,0
train,332_13_0.jpg,0,0,0,1,0
train,332_15_0.jpg,0,0,0,1,0
train,332_16_0.jpg,0,0,0,1,0
train,332_17_0.jpg,0,0,0,1,0
train,332_1_0.jpg,0,0,0,1,0
train,332_21_0.jpg,0,0,0,1,0
train,332_23_0.jpg,0,0,0,1,0
train,332_24_0.jpg,0,0,0,1,0
train,332_28_0.jpg,0,0,0,1,0
train,332_2_0.jpg,0,0,0,1,0
train,332_32_0.jpg,0,0,0,1,0
train,332_3_0.jpg,0,0,0,1,0
train,332_43_0.jpg,0,0,0,1,0
train,332_49_0.jpg,0,0,0,1,0
train,332_4_0.jpg,0,0,0,1,0
train,332_68_0.jpg,0,0,0,1,0
train,332_6_0.jpg,0,0,0,1,0
train,332_77_2.jpg,0,0,0,1,0
train,332_7_0.jpg,0,0,0,1,0
train,332_7_1.jpg,0,0,0,1,0
train,332_84_0.jpg,0,0,0,1,0
train,332_8_0.jpg,0,0,0,1,0
train,332_97_0.jpg,0,0,0,1,0
train,332_99_1.jpg,0,0,0,1,0
train,332_9_0.jpg,0,0,0,1,0
train,333_10_0.jpg,0,0,0,1,0
train,333_12_1.jpg,0,0,0,1,0
train,333_13_1.jpg,0,0,0,1,0
train,333_14_1.jpg,0,0,0,1,0
train,333_15_0.jpg,0,0,0,1,0
train,333_17_1.jpg,0,0,0,1,0
train,333_1_0.jpg,0,0,0,1,0
train,333_20_0.jpg,0,0,0,1,0
train,333_23_0.jpg,0,0,0,1,0
train,333_24_0.jpg,0,0,0,1,0
train,333_25_1.jpg,0,0,0,1,0
train,333_26_1.jpg,0,0,0,1,0
train,333_27_0.jpg,0,0,0,1,0
train,333_28_0.jpg,0,0,0,1,0
train,333_28_1.jpg,0,0,0,1,0
train,333_2_0.jpg,0,0,0,1,0
train,333_37_0.jpg,0,0,0,1,0
train,333_43_0.jpg,0,0,0,1,0
train,333_44_0.jpg,0,0,0,1,0
train,333_47_1.jpg,0,0,0,1,0
train,333_54_0.jpg,0,0,0,1,0
train,333_58_0.jpg,0,0,0,1,0
train,333_5_0.jpg,0,0,0,1,0
train,333_63_0.jpg,0,0,0,1,0
train,333_64_1.jpg,0,0,0,1,0
train,333_65_0.jpg,0,0,0,1,0
train,333_67_1.jpg,0,0,0,1,0
train,333_70_0.jpg,0,0,0,1,0
train,333_73_2.jpg,0,0,0,1,0
train,333_79_0.jpg,0,0,0,1,0
train,333_7_0.jpg,0,0,0,1,0
train,333_80_1.jpg,0,0,0,1,0
train,333_84_0.jpg,0,0,0,1,0
train,333_88_0.jpg,0,0,0,1,0
train,333_89_1.jpg,0,0,0,1,0
train,333_8_0.jpg,0,0,0,1,0
train,333_8_4.jpg,0,0,0,1,0
train,333_94_1.jpg,0,0,0,1,0
train,333_9_0.jpg,0,0,0,1,0
train,334_10_1.jpg,0,0,0,1,0
train,334_13_0.jpg,0,0,0,1,0
train,334_14_1.jpg,0,0,0,1,0
train,334_15_0.jpg,0,0,0,1,0
train,334_16_1.jpg,0,0,0,1,0
train,334_17_0.jpg,0,0,0,1,0
train,334_19_0.jpg,0,0,0,1,0
train,334_1_0.jpg,0,0,0,1,0
train,334_20_0.jpg,0,0,0,1,0
train,334_21_0.jpg,0,0,0,1,0
train,334_23_0.jpg,0,0,0,1,0
train,334_24_1.jpg,0,0,0,1,0
train,334_25_0.jpg,0,0,0,1,0
train,334_28_1.jpg,0,0,0,1,0
train,334_2_0.jpg,0,0,0,1,0
train,334_30_0.jpg,0,0,0,1,0
train,334_38_0.jpg,0,0,0,1,0
train,334_3_0.jpg,0,0,0,1,0
train,334_40_0.jpg,0,0,0,1,0
train,334_41_0.jpg,0,0,0,1,0
train,334_42_0.jpg,0,0,0,1,0
train,334_49_0.jpg,0,0,0,1,0
train,334_4_1.jpg,0,0,0,1,0
train,334_50_0.jpg,0,0,0,1,0
train,334_51_0.jpg,0,0,0,1,0
train,334_55_0.jpg,0,0,0,1,0
train,334_56_0.jpg,0,0,0,1,0
train,334_57_0.jpg,0,0,0,1,0
train,334_59_0.jpg,0,0,0,1,0
train,334_5_0.jpg,0,0,0,1,0
train,334_68_1.jpg,0,0,0,1,0
train,334_6_0.jpg,0,0,0,1,0
train,334_74_0.jpg,0,0,0,1,0
train,334_7_0.jpg,0,0,0,1,0
train,334_80_0.jpg,0,0,0,1,0
train,334_87_0.jpg,0,0,0,1,0
train,334_8_0.jpg,0,0,0,1,0
train,334_91_1.jpg,0,0,0,1,0
train,334_94_0.jpg,0,0,0,1,0
train,334_9_1.jpg,0,0,0,1,0
train,335_2_0.jpg,0,0,0,1,0
train,335_44_0.jpg,0,0,0,1,0
train,335_55_0.jpg,0,0,0,1,0
train,335_62_0.jpg,0,0,0,1,0
train,335_81_1.jpg,0,0,0,1,0
train,335_96_0.jpg,0,0,0,1,0
train,335_9_1.jpg,0,0,0,1,0
train,336_11_0.jpg,0,0,0,1,0
train,336_12_0.jpg,0,0,0,1,0
train,336_15_0.jpg,0,0,0,1,0
train,336_15_1.jpg,0,0,0,1,0
train,336_18_1.jpg,0,0,0,1,0
train,336_1_0.jpg,0,0,0,1,0
train,336_20_0.jpg,0,0,0,1,0
train,336_20_1.jpg,0,0,0,1,0
train,336_5_0.jpg,0,0,0,1,0
train,336_8_0.jpg,0,0,0,1,0
train,337_10_0.jpg,0,0,0,1,0
train,337_11_0.jpg,0,0,0,1,0
train,337_13_0.jpg,0,0,0,1,0
train,337_14_0.jpg,0,0,0,1,0
train,337_15_0.jpg,0,0,0,1,0
train,337_16_0.jpg,0,0,0,1,0
train,337_17_0.jpg,0,0,0,1,0
train,337_18_0.jpg,0,0,0,1,0
train,337_19_0.jpg,0,0,0,1,0
train,337_1_0.jpg,0,0,0,1,0
train,337_20_1.jpg,0,0,0,1,0
train,337_22_0.jpg,0,0,0,1,0
train,337_23_0.jpg,0,0,0,1,0
train,337_25_0.jpg,0,0,0,1,0
train,337_26_0.jpg,0,0,0,1,0
train,337_29_0.jpg,0,0,0,1,0
train,337_2_0.jpg,0,0,0,1,0
train,337_30_0.jpg,0,0,0,1,0
train,337_31_0.jpg,0,0,0,1,0
train,337_32_0.jpg,0,0,0,1,0
train,337_34_0.jpg,0,0,0,1,0
train,337_36_0.jpg,0,0,0,1,0
train,337_37_0.jpg,0,0,0,1,0
train,337_38_0.jpg,0,0,0,1,0
train,337_3_0.jpg,0,0,0,1,0
train,337_40_0.jpg,0,0,0,1,0
train,337_41_0.jpg,0,0,0,1,0
train,337_43_0.jpg,0,0,0,1,0
train,337_44_0.jpg,0,0,0,1,0
train,337_45_0.jpg,0,0,0,1,0
train,337_46_0.jpg,0,0,0,1,0
train,337_48_0.jpg,0,0,0,1,0
train,337_49_0.jpg,0,0,0,1,0
train,337_4_0.jpg,0,0,0,1,0
train,337_50_0.jpg,0,0,0,1,0
train,337_52_0.jpg,0,0,0,1,0
train,337_53_1.jpg,0,0,0,1,0
train,337_54_0.jpg,0,0,0,1,0
train,337_55_1.jpg,0,0,0,1,0
train,337_56_0.jpg,0,0,0,1,0
train,337_58_0.jpg,0,0,0,1,0
train,337_58_1.jpg,0,0,0,1,0
train,337_59_0.jpg,0,0,0,1,0
train,337_5_0.jpg,0,0,0,1,0
train,337_60_0.jpg,0,0,0,1,0
train,337_61_0.jpg,0,0,0,1,0
train,337_62_0.jpg,0,0,0,1,0
train,337_66_0.jpg,0,0,0,1,0
train,337_67_0.jpg,0,0,0,1,0
train,337_6_0.jpg,0,0,0,1,0
train,337_70_0.jpg,0,0,0,1,0
train,337_71_0.jpg,0,0,0,1,0
train,337_72_1.jpg,0,0,0,1,0
train,337_74_0.jpg,0,0,0,1,0
train,337_74_3.jpg,0,0,0,1,0
train,337_76_0.jpg,0,0,0,1,0
train,337_78_1.jpg,0,0,0,1,0
train,337_7_0.jpg,0,0,0,1,0
train,337_80_0.jpg,0,0,0,1,0
train,337_82_0.jpg,0,0,0,1,0
train,337_86_0.jpg,0,0,0,1,0
train,337_87_0.jpg,0,0,0,1,0
train,337_88_0.jpg,0,0,0,1,0
train,337_89_1.jpg,0,0,0,1,0
train,337_8_0.jpg,0,0,0,1,0
train,337_90_0.jpg,0,0,0,1,0
train,337_93_1.jpg,0,0,0,1,0
train,337_97_0.jpg,0,0,0,1,0
train,337_98_0.jpg,0,0,0,1,0
train,337_99_0.jpg,0,0,0,1,0
train,337_9_0.jpg,0,0,0,1,0
train,338_11_0.jpg,0,0,0,1,0
train,338_23_0.jpg,0,0,0,1,0
train,338_27_0.jpg,0,0,0,1,0
train,338_32_0.jpg,0,0,0,1,0
train,338_34_0.jpg,0,0,0,1,0
train,338_4_0.jpg,0,0,0,1,0
train,338_57_0.jpg,0,0,0,1,0
train,338_80_0.jpg,0,0,0,1,0
train,339_20_0.jpg,0,0,0,1,0
train,339_25_0.jpg,0,0,0,1,0
train,339_28_0.jpg,0,0,0,1,0
train,339_4_0.jpg,0,0,0,1,0
train,339_54_0.jpg,0,0,0,1,0
train,339_59_0.jpg,0,0,0,1,0
train,339_6_2.jpg,0,0,0,1,0
train,339_85_0.jpg,0,0,0,1,0
train,339_98_0.jpg,0,0,0,1,0
train,33_12_0.jpg,0,0,0,1,0
train,33_14_0.jpg,0,0,0,1,0
train,33_15_0.jpg,0,0,0,1,0
train,33_16_0.jpg,0,0,0,1,0
train,33_20_0.jpg,0,0,0,1,0
train,33_21_0.jpg,0,0,0,1,0
train,33_23_1.jpg,0,0,0,1,0
train,33_24_0.jpg,0,0,0,1,0
train,33_25_0.jpg,0,0,0,1,0
train,33_27_0.jpg,0,0,0,1,0
train,33_29_0.jpg,0,0,0,1,0
train,33_30_0.jpg,0,0,0,1,0
train,33_32_0.jpg,0,0,0,1,0
train,33_33_0.jpg,0,0,0,1,0
train,33_36_0.jpg,0,0,0,1,0
train,33_38_0.jpg,0,0,0,1,0
train,33_39_0.jpg,0,0,0,1,0
train,33_42_0.jpg,0,0,0,1,0
train,33_43_0.jpg,0,0,0,1,0
train,33_46_0.jpg,0,0,0,1,0
train,33_49_0.jpg,0,0,0,1,0
train,33_4_0.jpg,0,0,0,1,0
train,33_50_0.jpg,0,0,0,1,0
train,33_55_0.jpg,0,0,0,1,0
train,33_57_1.jpg,0,0,0,1,0
train,33_5_1.jpg,0,0,0,1,0
train,33_60_1.jpg,0,0,0,1,0
train,33_61_0.jpg,0,0,0,1,0
train,33_64_0.jpg,0,0,0,1,0
train,33_65_0.jpg,0,0,0,1,0
train,33_67_0.jpg,0,0,0,1,0
train,33_68_0.jpg,0,0,0,1,0
train,33_69_1.jpg,0,0,0,1,0
train,33_6_0.jpg,0,0,0,1,0
train,33_71_0.jpg,0,0,0,1,0
train,33_73_0.jpg,0,0,0,1,0
train,33_75_0.jpg,0,0,0,1,0
train,33_79_0.jpg,0,0,0,1,0
train,33_81_0.jpg,0,0,0,1,0
train,33_83_0.jpg,0,0,0,1,0
train,33_84_0.jpg,0,0,0,1,0
train,33_85_0.jpg,0,0,0,1,0
train,33_88_1.jpg,0,0,0,1,0
train,33_8_0.jpg,0,0,0,1,0
train,33_90_1.jpg,0,0,0,1,0
train,33_92_0.jpg,0,0,0,1,0
train,340_12_0.jpg,0,0,0,1,0
train,340_16_0.jpg,0,0,0,1,0
train,340_17_1.jpg,0,0,0,1,0
train,340_1_0.jpg,0,0,0,1,0
train,340_21_0.jpg,0,0,0,1,0
train,340_22_0.jpg,0,0,0,1,0
train,340_29_0.jpg,0,0,0,1,0
train,340_2_0.jpg,0,0,0,1,0
train,340_2_1.jpg,0,0,0,1,0
train,340_3_0.jpg,0,0,0,1,0
train,340_4_0.jpg,0,0,0,1,0
train,340_55_0.jpg,0,0,0,1,0
train,340_5_0.jpg,0,0,0,1,0
train,340_64_0.jpg,0,0,0,1,0
train,340_6_1.jpg,0,0,0,1,0
train,340_7_0.jpg,0,0,0,1,0
train,340_8_0.jpg,0,0,0,1,0
train,340_9_0.jpg,0,0,0,1,0
train,341_30_0.jpg,0,0,0,1,0
train,341_31_0.jpg,0,0,0,1,0
train,341_32_0.jpg,0,0,0,1,0
train,341_33_0.jpg,0,0,0,1,0
train,341_41_0.jpg,0,0,0,1,0
train,341_43_0.jpg,0,0,0,1,0
train,341_46_0.jpg,0,0,0,1,0
train,341_71_0.jpg,0,0,0,1,0
train,341_80_0.jpg,0,0,0,1,0
train,342_10_0.jpg,0,0,0,1,0
train,342_11_0.jpg,0,0,0,1,0
train,342_15_0.jpg,0,0,0,1,0
train,342_16_0.jpg,0,0,0,1,0
train,342_1_1.jpg,0,0,0,1,0
train,342_21_0.jpg,0,0,0,1,0
train,342_27_0.jpg,0,0,0,1,0
train,342_28_0.jpg,0,0,0,1,0
train,342_29_0.jpg,0,0,0,1,0
train,342_2_1.jpg,0,0,0,1,0
train,342_30_0.jpg,0,0,0,1,0
train,342_31_0.jpg,0,0,0,1,0
train,342_33_1.jpg,0,0,0,1,0
train,342_34_0.jpg,0,0,0,1,0
train,342_37_1.jpg,0,0,0,1,0
train,342_39_0.jpg,0,0,0,1,0
train,342_42_0.jpg,0,0,0,1,0
train,342_44_1.jpg,0,0,0,1,0
train,342_47_0.jpg,0,0,0,1,0
train,342_48_0.jpg,0,0,0,1,0
train,342_4_1.jpg,0,0,0,1,0
train,342_52_0.jpg,0,0,0,1,0
train,342_53_0.jpg,0,0,0,1,0
train,342_54_0.jpg,0,0,0,1,0
train,342_58_1.jpg,0,0,0,1,0
train,342_5_0.jpg,0,0,0,1,0
train,342_64_0.jpg,0,0,0,1,0
train,342_70_1.jpg,0,0,0,1,0
train,342_73_0.jpg,0,0,0,1,0
train,342_73_1.jpg,0,0,0,1,0
train,342_79_0.jpg,0,0,0,1,0
train,342_7_1.jpg,0,0,0,1,0
train,342_88_0.jpg,0,0,0,1,0
train,342_89_0.jpg,0,0,0,1,0
train,342_8_1.jpg,0,0,0,1,0
train,343_11_0.jpg,0,0,0,1,0
train,343_20_0.jpg,0,0,0,1,0
train,343_29_0.jpg,0,0,0,1,0
train,343_47_0.jpg,0,0,0,1,0
train,343_78_0.jpg,0,0,0,1,0
train,344_11_0.jpg,0,0,0,1,0
train,344_13_1.jpg,0,0,0,1,0
train,344_14_1.jpg,0,0,0,1,0
train,344_16_0.jpg,0,0,0,1,0
train,344_17_0.jpg,0,0,0,1,0
train,344_1_0.jpg,0,0,0,1,0
train,344_20_1.jpg,0,0,0,1,0
train,344_25_2.jpg,0,0,0,1,0
train,344_27_1.jpg,0,0,0,1,0
train,344_2_1.jpg,0,0,0,1,0
train,344_30_1.jpg,0,0,0,1,0
train,344_32_1.jpg,0,0,0,1,0
train,344_36_0.jpg,0,0,0,1,0
train,344_3_0.jpg,0,0,0,1,0
train,344_47_1.jpg,0,0,0,1,0
train,344_48_0.jpg,0,0,0,1,0
train,344_4_0.jpg,0,0,0,1,0
train,344_54_1.jpg,0,0,0,1,0
train,344_5_0.jpg,0,0,0,1,0
train,344_66_0.jpg,0,0,0,1,0
train,344_6_0.jpg,0,0,0,1,0
train,344_70_0.jpg,0,0,0,1,0
train,344_7_0.jpg,0,0,0,1,0
train,344_83_1.jpg,0,0,0,1,0
train,344_90_0.jpg,0,0,0,1,0
train,344_94_0.jpg,0,0,0,1,0
train,344_9_0.jpg,0,0,0,1,0
train,345_2_0.jpg,0,0,0,1,0
train,345_30_0.jpg,0,0,0,1,0
train,345_44_0.jpg,0,0,0,1,0
train,345_4_0.jpg,0,0,0,1,0
train,345_5_0.jpg,0,0,0,1,0
train,345_7_0.jpg,0,0,0,1,0
train,345_84_0.jpg,0,0,0,1,0
train,346_100_0.jpg,0,0,0,1,0
train,346_10_0.jpg,0,0,0,1,0
train,346_12_0.jpg,0,0,0,1,0
train,346_14_1.jpg,0,0,0,1,0
train,346_15_0.jpg,0,0,0,1,0
train,346_1_0.jpg,0,0,0,1,0
train,346_20_0.jpg,0,0,0,1,0
train,346_22_0.jpg,0,0,0,1,0
train,346_23_0.jpg,0,0,0,1,0
train,346_27_0.jpg,0,0,0,1,0
train,346_28_0.jpg,0,0,0,1,0
train,346_28_2.jpg,0,0,0,1,0
train,346_2_1.jpg,0,0,0,1,0
train,346_30_0.jpg,0,0,0,1,0
train,346_31_1.jpg,0,0,0,1,0
train,346_32_1.jpg,0,0,0,1,0
train,346_33_0.jpg,0,0,0,1,0
train,346_34_1.jpg,0,0,0,1,0
train,346_36_0.jpg,0,0,0,1,0
train,346_37_0.jpg,0,0,0,1,0
train,346_38_0.jpg,0,0,0,1,0
train,346_39_0.jpg,0,0,0,1,0
train,346_3_0.jpg,0,0,0,1,0
train,346_41_1.jpg,0,0,0,1,0
train,346_42_0.jpg,0,0,0,1,0
train,346_43_0.jpg,0,0,0,1,0
train,346_45_0.jpg,0,0,0,1,0
train,346_46_0.jpg,0,0,0,1,0
train,346_47_0.jpg,0,0,0,1,0
train,346_4_0.jpg,0,0,0,1,0
train,346_51_0.jpg,0,0,0,1,0
train,346_52_0.jpg,0,0,0,1,0
train,346_53_0.jpg,0,0,0,1,0
train,346_54_0.jpg,0,0,0,1,0
train,346_55_0.jpg,0,0,0,1,0
train,346_56_1.jpg,0,0,0,1,0
train,346_57_0.jpg,0,0,0,1,0
train,346_58_0.jpg,0,0,0,1,0
