Category,ID,Gender
train,4273,1
train,4275,0
train,4276,1
train,4279,1
train,4280,1
train,4282,1
train,4283,1
train,4284,1
train,4285,0
train,4286,1
train,4289,1
train,4290,1
train,4291,1
train,4294,0
train,4295,0
train,4306,0
train,4309,1
train,4310,0
train,4311,1
train,4312,1
train,4317,1
train,4319,0
train,4322,1
train,4327,1
train,4328,0
train,4329,0
train,4332,1
train,4339,1
train,4341,0
train,4343,1
train,4344,1
train,4345,0
train,4346,1
train,4351,0
train,4359,1
train,4360,1
train,4362,1
train,4365,1
train,4367,0
train,4368,0
train,4373,0
train,4374,0
train,4377,0
train,4379,1
train,4380,1
train,4381,0
train,4388,1
train,4389,1
train,4392,1
train,4393,1
train,4395,1
train,4396,1
train,4399,1
train,4400,0
train,4401,0
train,4404,1
train,4406,1
train,4407,0
train,4408,0
train,4411,0
train,4413,1
train,4415,0
train,4416,0
train,4417,1
train,4420,0
train,4424,1
train,4425,0
train,4426,1
train,4427,0
train,4428,1
train,4429,1
train,4431,1
train,4434,1
train,4435,0
train,4438,0
train,4439,0
train,4442,0
train,4444,1
train,4446,0
train,4450,1
train,4451,0
train,4452,0
train,4454,1
train,4455,1
train,4456,1
train,4457,1
train,4460,1
train,4465,1
train,4467,0
train,4470,1
train,4471,0
train,4473,0
train,4479,0
train,4485,1
train,4487,0
train,4488,1
train,4489,1
train,4495,1
train,4496,1
train,4497,1
train,4498,1
train,4499,1
train,4500,0
train,4501,1
train,4502,1
train,4503,1
train,4516,1
train,4517,0
train,4518,0
train,4519,0
train,4520,1
train,4524,0
train,4528,0
train,4530,1
train,4534,1
train,4535,1
train,4536,1
train,4537,0
train,4539,0
train,4545,1
train,4546,1
train,4548,1
train,4549,0
train,4553,0
train,4555,0
train,4557,1
train,4558,0
train,4562,1
train,4563,1
train,4565,1
train,4567,1
train,4571,1
train,4572,1
train,4576,0
train,4578,0
train,4580,1
train,4581,1
train,4582,1
train,4583,1
train,4590,1
train,4591,0
train,4592,1
train,4594,0
train,4595,1
train,4600,0
train,4601,1
train,4602,1
train,4604,1
train,4605,1
train,4608,1
train,4610,1
train,4614,0
train,4617,0
train,4622,0
train,4623,1
train,4628,1
train,4629,1
train,4631,1
train,4632,1
train,4633,1
train,4634,0
train,4636,0
train,4638,1
train,4639,1
train,4641,1
train,4642,1
train,4643,1
train,4644,1
train,4645,1
train,4646,0
train,4647,1
train,4648,0
train,4649,1
train,4650,1
train,4651,1
train,4652,1
train,4653,0
train,4656,1
train,4657,0
train,4658,1
train,4660,0
train,4661,0
train,4664,0
train,4667,0
train,4668,0
train,4671,1
train,4672,1
train,4674,0
train,4676,0
train,4677,0
train,4678,0
train,4679,0
train,4680,0
train,4681,0
train,4683,1
train,4685,1
train,4688,0
train,4689,0
train,4690,0
train,4691,0
train,4693,1
train,4699,0
train,4702,1
train,4704,0
train,4705,1
train,4706,0
train,4710,1
train,4714,1
train,4717,1
train,4719,1
train,4720,1
train,4721,1
train,4722,1
train,4723,0
train,4725,1
train,4726,1
train,4727,1
train,4730,1
train,4731,1
train,4733,1
train,4739,0
train,4741,1
train,4742,1
train,4743,1
train,4744,0
train,4745,1
train,4746,1
train,4750,1
train,4754,0
train,4755,1
train,4758,1
train,4760,1
train,4761,1
train,4762,1
train,4763,1
train,4765,1
train,4766,1
train,4767,1
train,4768,0
train,4769,1
train,4770,0
train,4773,1
train,4774,0
train,4775,1
train,4780,1
train,4781,0
train,4782,1
train,4784,0
train,4785,0
train,4786,0
train,4787,0
train,4788,1
train,4789,0
train,4790,0
train,4791,1
train,4792,1
train,4793,1
train,4798,0
train,4799,1
train,4800,0
train,4802,0
train,4803,1
train,4804,1
train,4805,1
train,4807,0
train,4809,0
train,4812,1
train,4813,1
train,4814,0
train,4816,0
train,4817,0
train,4818,1
train,4819,0
train,4820,0
train,4821,1
train,4823,1
train,4825,1
train,4833,0
train,4835,0
train,4837,0
train,4840,1
train,4841,0
train,4844,1
train,4845,1
train,4849,1
train,4850,0
train,4851,1
train,4852,1
train,4853,0
train,4854,1
train,4856,0
train,4857,0
train,4858,1
train,4859,0
train,4862,1
train,4863,0
train,4865,1
train,4869,1
train,4874,0
train,4875,1
train,4876,1
train,4880,1
train,4881,0
train,4882,1
train,4883,1
train,4885,0
train,4886,1
train,4888,0
train,4889,1
train,4891,0
train,4892,1
train,4893,0
train,4894,1
train,4895,0
train,4896,1
train,4897,1
train,4898,1
train,4899,0
train,4901,0
train,4902,0
train,4903,0
train,4904,0
train,4905,1
train,4909,1
train,4910,1
train,4912,0
train,4915,1
train,4919,1
train,4920,0
train,4921,0
train,4923,0
train,4927,1
train,4929,1
train,4931,1
train,4933,1
train,4934,1
train,4935,1
train,4936,1
train,4938,1
train,4939,1
train,4940,1
train,4943,0
train,4944,1
train,4945,0
train,4946,1
train,4947,1
train,4948,0
train,4953,1
train,4957,1
train,4958,1
train,4959,1
train,4960,1
train,4961,1
train,4963,1
train,4964,1
train,4967,1
train,4968,0
train,4970,1
train,4972,1
train,4975,0
train,4980,1
train,4982,1
train,4988,0
train,4991,1
train,4994,1
train,4999,1
train,5000,1
train,5002,1
train,5005,1
train,5011,1
train,5012,1
train,5016,1
train,5017,1
train,5021,1
train,5023,1
train,5026,1
train,5027,1
train,5028,0
train,5030,1
train,5032,1
train,5035,1
train,5037,1
train,5038,0
train,5039,1
train,5040,1
train,5041,1
train,5042,1
train,5044,1
train,5048,1
train,5052,0
train,5053,1
train,5055,1
train,5056,1
train,5058,1
train,5060,0
train,5061,0
train,5066,0
train,5067,0
train,5068,0
train,5069,1
train,5071,1
train,5072,0
train,5074,1
train,5075,1
train,5077,1
train,5079,0
train,5083,0
train,5085,1
train,5086,1
train,5087,1
train,5090,1
train,5093,0
train,5094,1
train,5096,0
train,5097,1
train,5099,1
train,5102,1
train,5104,1
train,5106,1
train,5107,1
train,5113,0
train,5116,0
train,5117,1
train,5118,0
train,5119,0
train,5121,0
train,5122,1
train,5123,0
train,5124,0
train,5125,0
train,5131,1
train,5132,1
train,5133,1
train,5136,1
train,5137,1
train,5139,1
train,5140,1
train,5143,0
train,5144,1
train,5146,1
train,5147,1
train,5148,0
train,5150,0
train,5151,1
train,5158,1
train,5159,1
train,5160,1
train,5163,1
train,5166,1
train,5167,1
train,5168,1
train,5170,0
train,5171,1
train,5172,1
train,5174,1
train,5175,1
train,5176,0
train,5177,1
train,5178,1
train,5180,0
train,5182,1
train,5184,1
train,5188,0
train,5192,0
train,5193,1
train,5194,0
train,5195,1
train,5196,0
train,5198,0
train,5202,1
train,5204,1
train,5205,1
train,5208,1
train,5209,1
train,5210,1
train,5212,1
train,5213,1
train,5214,1
train,5215,0
train,5216,0
train,5217,1
train,5218,0
train,5219,1
train,5220,1
train,5221,1
train,5225,0
train,5226,1
train,5229,1
train,5236,1
train,5238,1
train,5239,1
train,5241,0
train,5242,1
train,5245,1
train,5247,0
train,5248,0
train,5250,1
train,5251,1
train,5253,1
train,5254,1
train,5255,0
train,5256,1
train,5257,1
train,5258,1
train,5259,1
train,5265,1
train,5266,0
train,5267,0
train,5268,1
train,5269,1
train,5270,0
train,5271,1
train,5272,1
train,5274,0
train,5275,1
train,5276,1
train,5277,1
train,5278,0
train,5280,0
train,5285,0
train,5288,1
train,5289,0
train,5290,1
train,5291,0
train,5295,0
train,5297,1
train,5299,1
train,5305,1
train,5308,1
train,5311,1
train,5312,1
train,5314,0
train,5320,1
train,5321,1
train,5322,1
train,5324,0
train,5326,0
train,5327,0
train,5329,0
train,5330,1
train,5337,0
train,5338,1
train,5341,0
train,5345,1
train,5348,1
train,5352,0
train,5355,1
train,5361,1
train,5362,1
train,5363,1
train,5365,1
train,5367,1
train,5372,1
train,5375,1
train,5377,0
train,5378,1
train,5384,0
train,5385,0
train,5387,1
train,5391,1
train,5394,1
train,5395,0
train,5397,0
train,5399,0
train,5402,0
train,5406,0
train,5407,0
train,5411,1
train,5415,1
train,5417,1
train,5419,0
train,5422,0
train,5425,1
train,5432,1
train,5434,1
train,5435,1
train,5436,1
train,5439,0
train,5442,1
train,5444,1
train,5448,0
train,5454,1
train,5456,0
train,5457,0
train,5460,0
train,5462,1
train,5466,0
train,5468,0
train,5472,0
train,5475,1
train,5476,0
train,5477,0
train,5478,1
train,5481,0
train,5484,0
train,5490,0
train,5491,0
train,5492,1
train,5495,1
train,5498,0
train,5500,1
train,5501,0
train,5503,1
train,5507,1
train,5508,0
train,5510,1
train,5513,1
train,5514,1
train,5517,1
train,5519,0
train,5521,1
train,5523,0
train,5524,1
train,5525,1
train,5528,1
train,5529,1
train,5538,0
train,5539,0
train,5540,1
train,5542,1
train,5543,0
train,5544,0
train,5545,0
train,5546,0
train,5547,0
train,5548,0
train,5551,0
train,5552,0
train,5553,0
train,5555,1
train,5556,0
train,5557,1
train,5562,1
train,5568,1
train,5570,0
train,5575,1
train,5578,1
train,5581,0
train,5582,0
train,5583,0
train,5590,1
train,5592,0
train,5598,0
train,5601,1
train,5603,0
train,5607,0
train,5609,0
train,5612,1
train,5613,1
train,5617,1
train,5618,0
train,5623,0
train,5624,0
train,5628,1
train,5635,0
train,5636,0
train,5637,1
train,5638,0
train,5641,0
train,5644,1
train,5649,0
train,5650,1
train,5651,1
train,5654,1
train,5655,1
train,5665,0
train,5667,1
train,5669,1
train,5674,0
train,5681,1
train,5682,1
train,5683,1
train,5684,0
train,5685,1
train,5690,0
train,5691,1
train,5692,0
train,5693,0
train,5694,0
train,5695,1
train,5696,0
train,5700,1
train,5702,0
train,5704,0
train,5705,1
train,5706,1
train,5709,0
train,5711,1
train,5714,1
train,5715,0
train,5717,1
train,5718,0
train,5720,1
train,5721,1
train,5723,0
train,5725,1
train,5729,1
train,5732,0
train,5733,0
train,5734,0
train,5735,0
train,5736,1
train,5737,0
train,5739,1
train,5740,1
train,5742,0
train,5743,1
train,5745,1
train,5746,1
train,5747,0
train,5751,0
train,5752,0
train,5755,0
train,5758,1
train,5760,1
train,5761,1
train,5763,1
train,5765,0
train,5766,1
train,5768,0
train,5772,0
train,5773,1
train,5784,1
train,5786,1
train,5788,0
train,5789,1
train,5790,0
train,5792,0
train,5795,1
train,5796,1
train,5797,0
train,5804,1
train,5806,1
train,5808,1
train,5810,0
train,5812,0
train,5816,1
train,5818,1
train,5819,1
train,5820,1
train,5823,1
train,5825,1
train,5827,1
train,5831,1
train,5832,0
train,5834,1
train,5835,0
train,5836,0
train,5843,1
train,5844,0
train,5846,1
train,5847,1
train,5849,0
train,5852,1
train,5853,1
train,5854,1
train,5856,1
train,5858,0
train,5860,0
train,5861,1
train,5862,0
train,5864,1
train,5865,0
train,5867,1
train,5868,0
train,5869,0
train,5870,0
train,5871,0
train,5872,1
train,5873,0
train,5874,1
train,5881,1
train,5883,1
train,5885,0
train,5887,0
train,5894,1
train,5900,1
train,5902,1
train,5905,1
train,5909,1
train,5911,1
train,5912,1
train,5913,1
train,5914,0
train,5915,0
train,5916,1
train,5917,1
train,5918,1
train,5920,1
train,5922,1
train,5923,1
train,5924,1
train,5928,1
train,5932,1
train,5933,1
train,5934,1
train,5935,0
train,5936,1
train,5937,0
train,5940,1
train,5941,1
train,5945,0
train,5946,1
train,5947,0
train,5949,0
train,5951,1
train,5952,0
train,5953,1
train,5954,1
train,5955,0
train,5956,0
train,5959,0
train,5960,1
train,5961,0
train,5965,0
train,5966,1
train,5967,0
train,5974,1
train,5975,1
train,5976,0
train,5979,0
train,5981,1
train,5984,1
train,5985,1
train,5986,1
train,5990,1
train,5991,1
train,5992,1
train,5994,0
train,5995,0
train,5996,1
train,6000,1
train,6003,0
train,6006,1
train,6012,1
train,6013,0
train,6014,1
train,6015,1
train,6016,1
train,6018,0
train,6021,0
train,6022,0
train,6023,1
train,6025,0
train,6027,1
train,6028,0
train,6029,1
train,6033,1
train,6034,0
train,6035,1
train,6038,0
train,6040,1
train,6041,1
train,6042,1
train,6043,1
train,6044,1
train,6047,0
train,6048,1
train,6050,1
train,6052,0
train,6056,0
train,6057,0
train,6059,0
train,6062,1
train,6063,0
train,6064,1
train,6068,1
train,6069,0
train,6071,1
train,6073,0
train,6074,1
train,6075,1
train,6076,1
train,6077,1
train,6078,0
train,6081,1
train,6082,1
train,6088,1
train,6089,1
train,6090,1
train,6092,1
train,6093,1
train,6094,1
train,6096,1
train,6097,1
train,6098,1
train,6101,1
train,6103,0
train,6105,1
train,6107,1
train,6109,0
train,6110,1
train,6111,1
train,6112,1
train,6113,1
train,6116,0
train,6121,1
train,6122,1
train,6123,1
train,6124,1
train,6125,1
train,6127,1
train,6132,1
train,6135,0
train,6138,1
train,6139,1
train,6140,1
train,6141,0
train,6146,1
train,6148,0
train,6150,0
train,6154,1
train,6155,0
train,6158,0
train,6160,0
train,6162,1
train,6163,0
train,6165,1
train,6168,0
train,6170,0
train,6172,0
train,6173,1
train,6174,0
train,6175,0
train,6177,0
train,6178,1
train,6179,1
train,6180,0
train,6183,1
train,6184,0
train,6187,0
train,6189,1
train,6190,1
train,6191,0
train,6192,0
train,6193,1
train,6195,0
train,6204,1
train,6207,0
train,6208,0
train,6209,1
train,6214,0
train,6217,1
train,6219,0
train,6220,1
train,6221,1
train,6222,1
train,6228,0
train,6232,1
train,6233,0
train,6236,1
train,6243,1
train,6249,1
train,6250,1
train,6254,1
train,6257,1
train,6264,1
train,6265,1
train,6266,1
train,6267,1
train,6269,0
train,6270,0
train,6271,1
train,6280,1
train,6281,1
train,6285,1
train,6286,1
train,6287,0
train,6288,0
train,6291,0
train,6292,0
train,6299,0
train,6300,1
train,6301,1
train,6305,1
train,6306,1
train,6309,0
train,6310,1
train,6313,1
train,6314,0
train,6315,1
train,6319,1
train,6323,0
train,6325,1
train,6327,1
train,6329,1
train,6333,1
train,6341,0
train,6344,1
train,6346,1
train,6347,1
train,6355,1
train,6356,1
train,6358,1
train,6362,1
train,6369,0
train,6370,1
train,6371,0
train,6372,1
train,6373,0
train,6378,1
train,6382,0
train,6383,1
train,6386,0
train,6388,0
train,6390,0
train,6391,1
train,6392,1
train,6393,0
train,6395,0
train,6400,1
train,6404,1
train,6406,1
train,6407,0
train,6408,1
train,6416,1
train,6417,0
train,6423,1
train,6424,0
train,6432,0
train,6433,0
train,6434,1
train,6436,0
train,6441,0
train,6442,1
train,6444,0
train,6445,0
train,6448,1
train,6449,1
train,6452,1
train,6453,1
train,6454,0
train,6458,0
train,6461,1
train,6465,0
train,6466,0
train,6468,1
train,6469,0
train,6471,1
train,6472,0
train,6475,1
train,6476,0
train,6477,1
train,6479,1
train,6480,1
train,6481,1
train,6483,1
train,6486,0
train,6488,1
train,6498,1
train,6500,0
train,6502,1
train,6503,0
train,6510,0
train,6511,1
train,6514,1
train,6518,0
train,6520,0
train,6526,0
train,6529,0
train,6530,0
train,6531,0
train,6534,0
train,6535,1
train,6537,1
train,6540,1
train,6541,0
train,6543,1
train,6544,0
train,6548,0
train,6551,1
train,6553,0
train,6555,1
train,6556,1
train,6563,1
train,6564,1
train,6565,0
train,6567,0
train,6568,0
train,6569,1
train,6571,1
train,6572,1
train,6574,0
train,6576,0
train,6577,1
train,6579,0
train,6581,1
train,6584,0
train,6586,0
train,6587,1
train,6588,0
train,6589,1
train,6592,0
train,6593,1
train,6594,1
train,6597,1
train,6606,0
train,6611,0
train,6613,1
train,6614,1
train,6616,1
train,6617,0
train,6618,0
train,6622,0
train,6623,0
train,6624,0
train,6625,1
train,6629,1
train,6630,1
train,6636,1
train,6641,0
train,6644,1
train,6651,1
train,6652,0
train,6653,1
train,6654,1
train,6656,0
train,6657,1
train,6660,0
train,6661,0
train,6665,1
train,6666,1
train,6667,1
train,6668,0
train,6670,0
train,6671,0
train,6674,1
train,6675,1
train,6677,0
train,6678,1
train,6679,1
train,6680,1
train,6681,1
train,6682,0
train,6686,1
train,6687,1
train,6692,1
train,6698,1
train,6699,0
train,6702,1
train,6704,1
train,6708,0
train,6710,1
train,6712,1
train,6716,1
train,6720,1
train,6721,1
train,6722,1
train,6723,0
train,6726,0
train,6727,1
train,6729,1
train,6731,0
train,6735,1
train,6736,0
train,6737,1
train,6739,0
train,6740,1
train,6745,1
train,6752,1
train,6754,1
train,6756,1
train,6758,0
train,6766,0
train,6767,0
train,6772,0
train,6776,0
train,6777,0
train,6778,0
train,6779,1
train,6781,0
train,6784,1
train,6789,1
train,6791,0
train,6792,1
train,6795,1
train,6797,1
train,6799,1
train,6800,1
train,6802,0
train,6803,0
train,6804,0
train,6810,0
train,6812,0
train,6813,1
train,6816,0
train,6820,0
train,6823,1
train,6824,1
train,6829,1
train,6831,1
train,6837,1
train,6838,0
train,6840,0
train,6843,0
train,6844,0
train,6846,0
train,6848,0
train,6849,0
train,6852,0
train,6853,1
train,6854,1
train,6855,1
train,6856,1
train,6857,1
train,6858,1
train,6859,1
train,6861,1
train,6863,1
train,6865,0
train,6866,1
train,6868,1
train,6869,0
train,6870,1
train,6871,1
train,6872,0
train,6873,1
train,6875,1
train,6876,1
train,6877,1
train,6878,1
train,6883,0
train,6884,0
train,6886,1
train,6887,1
train,6890,0
train,6891,0
train,6893,0
train,6894,1
train,6896,1
train,6898,0
train,6901,0
train,6904,0
train,6905,1
train,6906,1
train,6908,0
train,6909,0
train,6910,1
train,6913,0
train,6916,1
train,6918,1
train,6919,1
train,6920,1
train,6924,0
train,6929,1
train,6931,1
train,6932,1
train,6935,1
train,6936,1
train,6937,1
train,6938,1
train,6940,1
train,6941,1
train,6945,0
train,6948,1
train,6950,1
train,6952,1
train,6961,1
train,6966,1
train,6968,0
train,6969,1
train,6972,0
train,6974,0
train,6976,1
train,6978,1
train,6979,1
train,6980,1
train,6981,0
train,6983,1
train,6984,1
train,6987,1
train,6990,0
train,6995,0
train,6996,0
train,6997,0
train,6998,1
train,6999,1
train,7000,1
train,7003,1
train,7009,0
train,7012,1
train,7015,0
train,7017,0
train,7022,1
train,7023,0
train,7024,0
train,7034,0
train,7036,1
train,7037,0
train,7039,1
train,7041,1
train,7046,1
train,7047,1
train,7048,1
train,7050,0
train,7052,0
train,7053,0
train,7054,0
train,7055,1
train,7057,0
train,7058,1
train,7061,0
train,7062,1
train,7063,0
train,7064,1
train,7065,1
train,7066,0
train,7067,1
train,7069,1
train,7073,1
train,7074,0
train,7077,0
train,7079,1
train,7080,0
train,7086,0
train,7090,1
train,7091,1
train,7095,1
train,7103,1
train,7106,0
train,7107,1
train,7110,1
train,7113,1
train,7114,1
train,7116,1
train,7118,0
train,7119,1
train,7120,0
train,7121,0
train,7123,1
train,7125,0
train,7126,0
train,7128,1
train,7132,1
train,7134,0
train,7137,1
train,7138,1
train,7149,0
train,7150,1
train,7152,0
train,7153,1
train,7154,1
train,7155,1
train,7156,0
train,7160,1
train,7162,1
train,7164,1
train,7165,1
train,7168,1
train,7169,1
train,7175,0
train,7176,1
train,7181,1
train,7182,1
train,7185,1
train,7186,1
train,7187,1
train,7191,0
train,7193,1
train,7194,1
train,7196,0
train,7202,0
train,7203,1
train,7206,1
train,7207,1
train,7208,0
train,7210,1
train,7215,1
train,7216,1
train,7217,1
train,7218,1
train,7220,0
train,7221,1
train,7224,0
train,7229,0
train,7231,1
train,7232,1
train,7236,1
train,7237,1
train,7242,0
train,7244,1
train,7245,1
train,7249,1
train,7250,0
train,7252,0
train,7253,0
train,7254,1
train,7255,1
train,7257,0
train,7258,0
train,7259,1
train,7261,1
train,7270,1
train,7272,0
train,7273,1
train,7274,1
train,7275,1
train,7276,1
train,7278,0
train,7290,1
train,7292,1
train,7294,0
train,7296,1
train,7297,0
train,7299,0
train,7302,0
train,7303,1
train,7304,0
train,7305,0
train,7309,1
train,7314,0
train,7315,0
train,7316,0
train,7318,1
train,7319,0
train,7320,0
train,7322,1
train,7328,0
train,7329,1
train,7330,1
train,7334,1
train,7336,1
train,7339,1
train,7342,1
train,7344,1
train,7345,1
train,7348,1
train,7350,1
train,7352,0
train,7353,0
train,7356,1
train,7357,0
train,7361,1
train,7366,1
train,7368,1
train,7369,1
train,7371,0
train,7372,0
train,7375,1
train,7377,0
train,7380,1
train,7383,1
train,7389,1
train,7394,1
train,7396,1
train,7400,1
train,7401,0
train,7404,1
train,7405,0
train,7408,0
train,7411,0
train,7416,1
train,7418,1
train,7419,1
train,7420,0
train,7422,0
train,7423,1
train,7429,0
train,7430,1
train,7433,1
train,7442,0
train,7447,0
train,7449,0
train,7452,0
train,7454,1
train,7457,1
train,7458,1
train,7459,0
train,7460,1
train,7461,0
train,7462,0
train,7464,0
train,7466,0
train,7467,0
train,7469,0
train,7470,1
train,7472,1
train,7473,1
train,7474,0
train,7484,0
train,7488,0
train,7489,1
train,7490,0
train,7493,1
train,7495,0
train,7498,1
train,7501,1
train,7502,1
train,7503,1
train,7507,1
train,7508,0
train,7509,1
train,7510,0
train,7511,1
train,7512,0
train,7517,0
train,7522,0
train,7523,1
train,7526,0
train,7527,0
train,7529,1
train,7530,0
train,7532,0
train,7533,1
train,7535,1
train,7536,0
train,7537,0
train,7538,1
train,7540,1
train,7547,1
train,7549,0
train,7551,1
train,7552,1
train,7553,1
train,7556,1
train,7558,1
train,7561,0
train,7562,1
train,7563,1
train,7567,1
train,7569,1
train,7576,1
train,7577,0
train,7578,1
train,7579,1
train,7580,0
train,7581,0
train,7582,1
train,7583,1
train,7584,1
train,7586,1
train,7587,1
train,7588,1
train,7590,0
train,7591,0
train,7596,1
train,7598,0
train,7602,0
train,7605,1
train,7606,1
train,7607,1
train,7608,0
train,7610,0
train,7611,1
train,7612,0
train,7614,1
train,7615,1
train,7617,0
train,7618,1
train,7619,1
train,7621,1
train,7622,0
train,7623,1
train,7625,0
train,7628,1
train,7633,1
train,7641,1
train,7642,1
train,7643,0
train,7645,1
train,7648,1
train,7650,0
train,7653,1
train,7655,0
train,7657,1
train,7659,1
train,7660,0
train,7662,1
train,7663,1
train,7664,1
train,7666,0
train,7672,0
train,7673,0
train,7680,1
train,7685,0
train,7686,0
train,7687,1
train,7689,0
train,7690,0
train,7691,1
train,7707,0
train,7708,0
train,7712,0
train,7713,1
train,7714,1
train,7715,1
train,7721,1
train,7731,1
train,7733,0
train,7735,0
train,7736,1
train,7739,1
train,7740,0
train,7743,0
train,7747,1
train,7748,0
train,7754,0
train,7755,0
train,7759,0
train,7764,1
train,7767,0
train,7768,0
train,7775,0
train,7776,1
train,7778,0
train,7782,0
train,7787,1
train,7788,1
train,7792,0
train,7797,1
train,7802,0
train,7805,1
train,7806,1
train,7810,1
train,7811,0
train,7816,1
train,7818,0
train,7822,1
train,7823,1
train,7824,1
train,7825,1
train,7827,1
train,7828,1
train,7831,1
train,7833,0
train,7834,1
train,7836,1
train,7837,0
train,7838,0
train,7839,0
train,7840,0
train,7842,1
train,7845,1
train,7852,0
train,7854,0
train,7862,0
train,7864,0
train,7865,0
train,7868,1
train,7869,1
train,7875,1
train,7876,1
train,7881,1
train,7882,1
train,7887,0
train,7888,1
train,7893,0
train,7898,0
train,7899,1
train,7900,0
train,7904,0
train,7909,1
train,7910,1
train,7912,0
train,7914,0
train,7917,1
train,7921,1
train,7926,0
train,7927,1
train,7928,1
train,7930,0
train,7934,1
train,7936,1
train,7937,0
train,7938,0
train,7939,0
train,7941,0
train,7943,0
train,7949,1
train,7950,1
train,7952,1
train,7953,1
train,7954,1
train,7955,0
train,7956,1
train,7959,1
train,7960,0
train,7961,1
train,7964,1
train,7965,0
train,7966,0
train,7969,0
train,7971,0
train,7974,0
train,7980,1
train,7981,1
train,7982,1
train,7983,1
train,7990,1
train,7992,0
train,7993,1
train,7998,1
train,8006,1
train,8008,1
train,8009,0
train,8010,1
train,8013,0
train,8016,0
train,8018,1
train,8020,0
train,8021,1
train,8022,1
train,8024,0
train,8026,0
train,8030,1
train,8032,1
train,8035,1
train,8036,0
train,8038,1
train,8039,0
train,8040,1
train,8042,1
train,8044,1
train,8045,1
train,8050,0
train,8051,0
train,8052,0
train,8053,1
train,8054,1
train,8055,1
train,8059,0
train,8061,1
train,8063,0
train,8070,0
train,8073,0
train,8075,0
train,8080,1
train,8082,0
train,8085,0
train,8086,0
train,8087,0
train,8088,0
train,8089,0
train,8090,1
train,8092,1
train,8093,0
train,8097,1
train,8098,0
train,8099,0
train,8100,1
train,8101,0
train,8102,0
train,8103,0
train,8107,1
train,8123,0
train,8124,0
train,8125,1
train,8127,0
train,8128,1
train,8131,0
train,8136,1
train,8141,0
train,8142,0
train,8143,1
train,8145,1
train,8146,0
train,8147,0
train,8151,0
train,8154,0
train,8156,1
train,8160,1
train,8164,1
train,8168,0
train,8169,0
train,8171,0
train,8173,1
train,8174,0
train,8175,1
train,8176,1
train,8180,0
train,8183,0
train,8186,1
train,8192,1
train,8193,0
train,8197,1
train,8199,1
train,8201,1
train,8206,1
train,8209,0
train,8213,1
train,8216,1
train,8218,0
train,8219,1
train,8222,1
train,8225,0
train,8226,1
train,8230,0
train,8231,0
train,8232,1
train,8234,0
train,8235,0
train,8236,1
train,8239,0
train,8241,1
train,8251,1
train,8253,0
train,8255,0
train,8256,0
train,8257,1
train,8259,1
train,8261,0
train,8266,0
train,8267,0
train,8268,1
train,8269,1
train,8271,0
train,8273,0
train,8274,0
train,8277,0
train,8278,1
train,8283,1
train,8290,1
train,8293,0
train,8296,0
train,8303,0
train,8304,1
train,8305,0
train,8315,1
train,8317,0
train,8319,0
train,8320,0
train,8325,1
train,8326,1
train,8329,1
train,8332,1
train,8338,1
train,8339,0
train,8342,0
train,8345,0
train,8346,0
train,8347,0
train,8349,0
train,8353,0
train,8356,1
train,8360,0
train,8361,1
train,8363,1
train,8365,1
train,8366,0
train,8367,0
train,8374,0
train,8375,0
train,8377,0
train,8380,0
train,8382,1
train,8386,0
train,8392,0
train,8394,1
train,8395,0
train,8397,0
train,8398,0
train,8405,0
train,8406,1
train,8409,0
train,8411,1
train,8412,0
train,8417,1
train,8422,0
train,8425,0
train,8426,1
train,8427,0
train,8428,1
train,8429,0
train,8430,1
train,8439,1
train,8448,1
train,8450,1
train,8451,0
train,8452,0
train,8457,0
train,8461,1
train,8462,0
train,8463,1
train,8464,0
train,8465,1
train,8466,1
train,8467,1
train,8468,0
train,8470,0
train,8472,1
train,8476,1
train,8477,1
train,8478,1
train,8479,0
train,8489,1
train,8495,1
train,8497,1
train,8500,0
train,8502,1
train,8503,1
train,8504,0
train,8506,1
train,8507,1
train,8508,0
train,8509,1
train,8510,1
train,8513,1
train,8514,1
train,8521,1
train,8522,0
train,8523,1
train,8524,1
train,8525,1
train,8526,0
train,8527,0
train,8528,0
train,8532,0
train,8533,0
train,8534,1
train,8536,1
train,8538,1
train,8541,0
train,8542,0
train,8544,1
train,8545,1
train,8546,1
train,8548,1
train,8550,1
train,8551,1
train,8552,0
train,8553,0
train,8554,0
train,8556,0
train,8557,1
train,8558,0
train,8559,0
train,8561,1
train,8562,0
train,8563,1
train,8569,1
train,8570,1
train,8572,1
train,8576,1
train,8578,0
train,8579,1
train,8582,1
train,8585,1
train,8590,1
train,8591,1
train,8593,1
train,8594,1
train,8596,1
train,8597,0
train,8599,0
train,8600,0
train,8601,1
train,8602,0
train,8604,0
train,8605,1
train,8606,0
train,8608,0
train,8611,1
train,8612,1
train,8613,1
train,8614,1
train,8616,0
train,8617,1
train,8618,0
train,8622,0
train,8623,1
train,8626,0
train,8629,0
train,8632,1
train,8633,0
train,8637,0
train,8639,0
train,8647,1
train,8649,0
train,8652,1
train,8653,0
train,8655,1
train,8657,0
train,8658,1
train,8659,1
train,8661,0
train,8664,1
train,8668,1
train,8669,0
train,8671,0
train,8673,1
train,8675,0
train,8683,0
train,8686,1
train,8690,0
train,8691,1
train,8694,0
train,8695,1
train,8700,1
train,8704,1
train,8705,1
train,8706,1
train,8707,0
train,8708,1
train,8709,1
train,8710,0
train,8717,0
train,8718,0
train,8719,1
