Category,Image,<32,32-64,64-128,128-256,>256
train,184/C_cropped_rgb437.jpg,0,0,1,0,0
train,184/B_cropped_rgb121.jpg,0,0,0,1,0
train,184/C_cropped_rgb466.jpg,0,0,1,0,0
train,184/B_cropped_rgb127.jpg,0,0,1,0,0
train,184/C_cropped_rgb469.jpg,0,0,1,0,0
train,184/B_cropped_rgb133.jpg,0,0,1,0,0
train,184/C_cropped_rgb472.jpg,0,0,1,0,0
train,184/B_cropped_rgb136.jpg,0,0,1,0,0
train,184/C_cropped_rgb475.jpg,0,0,1,0,0
train,184/B_cropped_rgb139.jpg,0,0,1,0,0
train,184/C_cropped_rgb481.jpg,0,0,1,0,0
train,184/B_cropped_rgb142.jpg,0,0,1,0,0
train,184/C_cropped_rgb484.jpg,0,0,1,0,0
train,184/B_cropped_rgb145.jpg,0,0,1,0,0
train,184/C_cropped_rgb490.jpg,0,0,1,0,0
train,184/B_cropped_rgb148.jpg,0,0,1,0,0
train,184/C_cropped_rgb493.jpg,0,0,1,0,0
train,184/B_cropped_rgb217.jpg,0,0,1,0,0
train,184/C_cropped_rgb496.jpg,0,0,1,0,0
train,184/B_cropped_rgb253.jpg,0,0,1,0,0
train,184/B_cropped_rgb256.jpg,0,0,1,0,0
train,184/B_cropped_rgb259.jpg,0,0,1,0,0
train,184/B_cropped_rgb265.jpg,0,0,0,1,0
train,184/B_cropped_rgb268.jpg,0,0,0,1,0
train,184/B_cropped_rgb271.jpg,0,0,0,1,0
train,184/B_cropped_rgb274.jpg,0,0,0,1,0
train,184/B_cropped_rgb277.jpg,0,0,0,1,0
train,184/B_cropped_rgb280.jpg,0,0,0,1,0
train,184/B_cropped_rgb283.jpg,0,0,0,1,0
train,184/C_cropped_rgb016.jpg,0,0,1,0,0
train,184/C_cropped_rgb022.jpg,0,0,1,0,0
train,184/C_cropped_rgb028.jpg,0,0,1,0,0
train,184/C_cropped_rgb031.jpg,0,0,1,0,0
train,184/C_cropped_rgb037.jpg,0,0,1,0,0
train,184/C_cropped_rgb040.jpg,0,0,1,0,0
train,185/B_cropped_rgb054.jpg,0,0,0,1,0
train,185/A_cropped_rgb001.jpg,0,0,1,0,0
train,185/B_cropped_rgb245.jpg,0,0,1,0,0
train,185/A_cropped_rgb004.jpg,0,0,1,0,0
train,185/B_cropped_rgb140.jpg,0,0,1,0,0
train,185/A_cropped_rgb007.jpg,0,0,1,0,0
train,185/B_cropped_rgb286.jpg,0,0,1,0,0
train,185/A_cropped_rgb010.jpg,0,0,1,0,0
train,185/B_cropped_rgb289.jpg,0,0,1,0,0
train,185/A_cropped_rgb019.jpg,0,0,1,0,0
train,185/B_cropped_rgb294.jpg,0,0,1,0,0
train,185/A_cropped_rgb025.jpg,0,0,1,0,0
train,185/C_cropped_rgb004.jpg,0,0,1,0,0
train,185/A_cropped_rgb028.jpg,0,0,1,0,0
train,185/C_cropped_rgb007.jpg,0,0,1,0,0
train,185/A_cropped_rgb031.jpg,0,0,1,0,0
train,185/C_cropped_rgb010.jpg,0,0,1,0,0
train,185/A_cropped_rgb034.jpg,0,0,1,0,0
train,185/C_cropped_rgb013.jpg,0,0,1,0,0
train,185/A_cropped_rgb037.jpg,0,0,1,0,0
train,185/C_cropped_rgb016.jpg,0,0,1,0,0
train,185/A_cropped_rgb040.jpg,0,0,1,0,0
train,185/C_cropped_rgb019.jpg,0,0,1,0,0
train,185/A_cropped_rgb046.jpg,0,0,1,0,0
train,185/C_cropped_rgb025.jpg,0,0,1,0,0
train,185/A_cropped_rgb049.jpg,0,0,1,0,0
train,185/C_cropped_rgb028.jpg,0,0,1,0,0
train,185/A_cropped_rgb052.jpg,0,0,1,0,0
train,185/C_cropped_rgb031.jpg,0,0,1,0,0
train,185/A_cropped_rgb055.jpg,0,0,1,0,0
train,185/C_cropped_rgb034.jpg,0,0,1,0,0
train,185/A_cropped_rgb058.jpg,0,0,1,0,0
train,185/C_cropped_rgb037.jpg,0,0,1,0,0
train,185/A_cropped_rgb064.jpg,0,0,1,0,0
train,185/C_cropped_rgb049.jpg,0,0,1,0,0
train,185/A_cropped_rgb067.jpg,0,0,1,0,0
train,185/C_cropped_rgb052.jpg,0,0,1,0,0
train,185/A_cropped_rgb070.jpg,0,0,1,0,0
train,185/C_cropped_rgb055.jpg,0,0,1,0,0
train,185/A_cropped_rgb073.jpg,0,0,1,0,0
train,185/C_cropped_rgb058.jpg,0,0,1,0,0
train,185/A_cropped_rgb114.jpg,0,0,0,1,0
train,185/C_cropped_rgb061.jpg,0,0,1,0,0
train,185/A_cropped_rgb170.jpg,0,0,1,0,0
train,185/C_cropped_rgb064.jpg,0,0,1,0,0
train,185/A_cropped_rgb190.jpg,0,0,1,0,0
train,185/C_cropped_rgb067.jpg,0,0,1,0,0
train,185/A_cropped_rgb193.jpg,0,0,1,0,0
train,185/C_cropped_rgb094.jpg,0,0,1,0,0
train,185/A_cropped_rgb199.jpg,0,0,1,0,0
train,185/C_cropped_rgb124.jpg,0,0,1,0,0
train,185/A_cropped_rgb213.jpg,0,0,1,0,0
train,185/C_cropped_rgb140.jpg,0,0,1,0,0
train,185/A_cropped_rgb280.jpg,0,0,0,1,0
train,185/C_cropped_rgb211.jpg,0,0,1,0,0
train,185/A_cropped_rgb352.jpg,0,0,1,0,0
train,185/C_cropped_rgb214.jpg,0,0,1,0,0
train,185/A_cropped_rgb400.jpg,0,0,0,1,0
train,185/C_cropped_rgb217.jpg,0,0,0,1,0
train,185/A_cropped_rgb429.jpg,0,0,1,0,0
train,185/C_cropped_rgb220.jpg,0,0,0,1,0
train,185/A_cropped_rgb436.jpg,0,0,1,0,0
train,185/C_cropped_rgb223.jpg,0,0,0,1,0
train,185/A_cropped_rgb439.jpg,0,0,1,0,0
train,185/C_cropped_rgb226.jpg,0,0,0,1,0
train,185/A_cropped_rgb442.jpg,0,0,1,0,0
train,185/C_cropped_rgb229.jpg,0,0,0,1,0
train,185/A_cropped_rgb445.jpg,0,0,1,0,0
train,185/C_cropped_rgb355.jpg,0,0,1,0,0
train,185/A_cropped_rgb448.jpg,0,0,1,0,0
train,185/A_cropped_rgb451.jpg,0,0,1,0,0
train,185/A_cropped_rgb454.jpg,0,0,1,0,0
train,185/A_cropped_rgb457.jpg,0,0,1,0,0
train,185/A_cropped_rgb460.jpg,0,0,1,0,0
train,185/A_cropped_rgb463.jpg,0,0,1,0,0
train,185/B_cropped_rgb004.jpg,0,0,0,1,0
train,185/B_cropped_rgb007.jpg,0,0,0,1,0
train,185/B_cropped_rgb010.jpg,0,0,0,1,0
train,185/B_cropped_rgb016.jpg,0,0,0,1,0
train,185/B_cropped_rgb019.jpg,0,0,0,1,0
train,185/B_cropped_rgb022.jpg,0,0,0,1,0
train,185/B_cropped_rgb025.jpg,0,0,0,1,0
train,185/B_cropped_rgb028.jpg,0,0,0,1,0
train,185/B_cropped_rgb031.jpg,0,0,0,1,0
train,185/B_cropped_rgb295.jpg,0,0,1,0,0
train,185/B_cropped_rgb298.jpg,0,0,1,0,0
train,185/B_cropped_rgb301.jpg,0,0,1,0,0
train,185/B_cropped_rgb307.jpg,0,0,1,0,0
train,185/B_cropped_rgb310.jpg,0,0,1,0,0
train,185/C_cropped_rgb001.jpg,0,0,1,0,0
train,189/B_cropped_rgb064.jpg,0,0,1,0,0
train,189/A_cropped_rgb001.jpg,0,0,1,0,0
train,189/B_cropped_rgb070.jpg,0,0,1,0,0
train,189/A_cropped_rgb004.jpg,0,0,1,0,0
train,189/B_cropped_rgb067.jpg,0,0,1,0,0
train,189/A_cropped_rgb007.jpg,0,0,1,0,0
train,189/B_cropped_rgb073.jpg,0,0,1,0,0
train,189/A_cropped_rgb010.jpg,0,0,1,0,0
train,189/B_cropped_rgb076.jpg,0,0,1,0,0
train,189/A_cropped_rgb016.jpg,0,0,1,0,0
train,189/B_cropped_rgb079.jpg,0,0,1,0,0
train,189/A_cropped_rgb019.jpg,0,0,1,0,0
train,189/B_cropped_rgb161.jpg,0,0,1,0,0
train,189/A_cropped_rgb028.jpg,0,0,1,0,0
train,189/B_cropped_rgb176.jpg,0,0,1,0,0
train,189/A_cropped_rgb031.jpg,0,0,1,0,0
train,189/B_cropped_rgb214.jpg,0,0,1,0,0
train,189/A_cropped_rgb040.jpg,0,0,1,0,0
train,189/B_cropped_rgb220.jpg,0,0,1,0,0
train,189/A_cropped_rgb043.jpg,0,0,1,0,0
train,189/B_cropped_rgb223.jpg,0,0,1,0,0
train,189/A_cropped_rgb046.jpg,0,0,1,0,0
train,189/B_cropped_rgb226.jpg,0,0,1,0,0
train,189/A_cropped_rgb049.jpg,0,0,1,0,0
train,189/B_cropped_rgb229.jpg,0,0,1,0,0
train,189/A_cropped_rgb055.jpg,0,0,1,0,0
train,189/B_cropped_rgb232.jpg,0,0,1,0,0
train,189/A_cropped_rgb058.jpg,0,0,1,0,0
train,189/B_cropped_rgb235.jpg,0,0,1,0,0
train,189/A_cropped_rgb064.jpg,0,0,1,0,0
train,189/B_cropped_rgb241.jpg,0,0,0,1,0
train,189/A_cropped_rgb067.jpg,0,0,1,0,0
train,189/B_cropped_rgb244.jpg,0,0,0,1,0
train,189/A_cropped_rgb070.jpg,0,0,1,0,0
train,189/B_cropped_rgb247.jpg,0,0,0,1,0
train,189/A_cropped_rgb073.jpg,0,0,1,0,0
train,189/B_cropped_rgb250.jpg,0,0,0,1,0
train,189/A_cropped_rgb076.jpg,0,0,1,0,0
train,189/B_cropped_rgb253.jpg,0,0,0,1,0
train,189/A_cropped_rgb082.jpg,0,0,1,0,0
train,189/C_cropped_rgb001.jpg,0,0,1,0,0
train,189/A_cropped_rgb085.jpg,0,0,1,0,0
train,189/C_cropped_rgb004.jpg,0,0,1,0,0
train,189/A_cropped_rgb088.jpg,0,0,1,0,0
train,189/C_cropped_rgb010.jpg,0,0,1,0,0
train,189/A_cropped_rgb091.jpg,0,0,1,0,0
train,189/C_cropped_rgb016.jpg,0,0,1,0,0
train,189/A_cropped_rgb094.jpg,0,0,1,0,0
train,189/C_cropped_rgb019.jpg,0,0,1,0,0
train,189/A_cropped_rgb100.jpg,0,0,1,0,0
train,189/C_cropped_rgb022.jpg,0,0,1,0,0
train,189/A_cropped_rgb103.jpg,0,0,1,0,0
train,189/C_cropped_rgb028.jpg,0,0,1,0,0
train,189/A_cropped_rgb124.jpg,0,0,1,0,0
train,189/C_cropped_rgb031.jpg,0,0,1,0,0
train,189/A_cropped_rgb317.jpg,0,0,0,1,0
train,189/C_cropped_rgb034.jpg,0,0,1,0,0
train,189/A_cropped_rgb319.jpg,0,0,0,1,0
train,189/C_cropped_rgb046.jpg,0,0,1,0,0
train,189/A_cropped_rgb487.jpg,0,0,1,0,0
train,189/C_cropped_rgb049.jpg,0,0,1,0,0
train,189/A_cropped_rgb492.jpg,0,0,1,0,0
train,189/C_cropped_rgb055.jpg,0,0,1,0,0
train,189/A_cropped_rgb493.jpg,0,0,1,0,0
train,189/C_cropped_rgb058.jpg,0,0,1,0,0
train,189/A_cropped_rgb496.jpg,0,0,1,0,0
train,189/C_cropped_rgb061.jpg,0,0,1,0,0
train,189/A_cropped_rgb499.jpg,0,0,1,0,0
train,189/C_cropped_rgb064.jpg,0,0,1,0,0
train,189/A_cropped_rgb502.jpg,0,0,1,0,0
train,189/C_cropped_rgb067.jpg,0,0,1,0,0
train,189/A_cropped_rgb643.jpg,0,0,1,0,0
train,189/C_cropped_rgb070.jpg,0,0,1,0,0
train,189/A_cropped_rgb649.jpg,0,0,1,0,0
train,189/C_cropped_rgb073.jpg,0,0,1,0,0
train,189/A_cropped_rgb652.jpg,0,0,1,0,0
train,189/C_cropped_rgb076.jpg,0,0,1,0,0
train,189/A_cropped_rgb655.jpg,0,0,1,0,0
train,189/C_cropped_rgb079.jpg,0,0,1,0,0
train,189/A_cropped_rgb658.jpg,0,0,1,0,0
train,189/C_cropped_rgb082.jpg,0,0,1,0,0
train,189/A_cropped_rgb664.jpg,0,0,1,0,0
train,189/C_cropped_rgb085.jpg,0,0,1,0,0
train,189/A_cropped_rgb667.jpg,0,0,1,0,0
train,189/C_cropped_rgb088.jpg,0,0,1,0,0
train,189/A_cropped_rgb670.jpg,0,0,1,0,0
train,189/C_cropped_rgb091.jpg,0,0,1,0,0
train,189/A_cropped_rgb673.jpg,0,0,1,0,0
train,189/C_cropped_rgb114.jpg,0,0,1,0,0
train,189/A_cropped_rgb676.jpg,0,0,1,0,0
train,189/C_cropped_rgb153.jpg,0,0,1,0,0
train,189/B_cropped_rgb046.jpg,0,0,1,0,0
train,189/C_cropped_rgb163.jpg,0,0,1,0,0
train,189/B_cropped_rgb049.jpg,0,0,1,0,0
train,189/C_cropped_rgb186.jpg,0,0,1,0,0
train,189/B_cropped_rgb055.jpg,0,0,1,0,0
train,189/C_cropped_rgb233.jpg,0,0,0,1,0
train,189/B_cropped_rgb058.jpg,0,0,1,0,0
train,189/B_cropped_rgb085.jpg,0,0,0,1,0
train,189/C_cropped_rgb241.jpg,0,0,0,1,0
train,189/B_cropped_rgb088.jpg,0,0,0,1,0
train,189/C_cropped_rgb244.jpg,0,0,1,0,0
train,189/B_cropped_rgb091.jpg,0,0,0,1,0
train,189/C_cropped_rgb247.jpg,0,0,1,0,0
train,189/B_cropped_rgb097.jpg,0,0,0,1,0
train,189/C_cropped_rgb253.jpg,0,0,1,0,0
train,189/B_cropped_rgb142.jpg,0,0,0,1,0
train,189/C_cropped_rgb259.jpg,0,0,0,1,0
train,189/B_cropped_rgb155.jpg,0,0,0,1,0
train,189/C_cropped_rgb262.jpg,0,0,0,1,0
train,189/C_cropped_rgb421.jpg,0,0,1,0,0
train,189/C_cropped_rgb436.jpg,0,0,1,0,0
train,189/C_cropped_rgb439.jpg,0,0,1,0,0
train,189/C_cropped_rgb442.jpg,0,0,1,0,0
train,189/C_cropped_rgb445.jpg,0,0,1,0,0
train,189/C_cropped_rgb451.jpg,0,0,1,0,0
train,189/C_cropped_rgb454.jpg,0,0,1,0,0
train,189/C_cropped_rgb457.jpg,0,0,1,0,0
train,189/C_cropped_rgb592.jpg,0,0,1,0,0
train,189/C_cropped_rgb604.jpg,0,0,1,0,0
train,189/C_cropped_rgb608.jpg,0,0,1,0,0
train,189/C_cropped_rgb610.jpg,0,0,1,0,0
train,189/C_cropped_rgb613.jpg,0,0,1,0,0
train,189/C_cropped_rgb616.jpg,0,0,1,0,0
train,189/C_cropped_rgb619.jpg,0,0,1,0,0
train,189/C_cropped_rgb622.jpg,0,0,1,0,0
train,189/C_cropped_rgb625.jpg,0,0,1,0,0
train,190/B_cropped_rgb127.jpg,0,0,0,1,0
train,190/A_cropped_rgb001.jpg,0,0,1,0,0
train,190/B_cropped_rgb175.jpg,0,0,0,1,0
train,190/A_cropped_rgb004.jpg,0,0,1,0,0
train,190/B_cropped_rgb165.jpg,0,0,0,1,0
train,190/A_cropped_rgb007.jpg,0,0,1,0,0
train,190/C_cropped_rgb004.jpg,0,0,1,0,0
train,190/A_cropped_rgb013.jpg,0,0,1,0,0
train,190/C_cropped_rgb007.jpg,0,0,1,0,0
train,190/A_cropped_rgb016.jpg,0,0,1,0,0
train,190/C_cropped_rgb010.jpg,0,0,1,0,0
train,190/A_cropped_rgb022.jpg,0,0,1,0,0
train,190/C_cropped_rgb037.jpg,0,0,1,0,0
train,190/A_cropped_rgb025.jpg,0,0,1,0,0
train,190/C_cropped_rgb040.jpg,0,0,1,0,0
train,190/A_cropped_rgb028.jpg,0,0,1,0,0
train,190/C_cropped_rgb043.jpg,0,0,1,0,0
train,190/A_cropped_rgb031.jpg,0,0,1,0,0
train,190/C_cropped_rgb046.jpg,0,0,1,0,0
train,190/A_cropped_rgb034.jpg,0,0,1,0,0
train,190/C_cropped_rgb049.jpg,0,0,1,0,0
train,190/A_cropped_rgb037.jpg,0,0,1,0,0
train,190/C_cropped_rgb052.jpg,0,0,1,0,0
train,190/A_cropped_rgb040.jpg,0,0,1,0,0
train,190/C_cropped_rgb055.jpg,0,0,1,0,0
train,190/A_cropped_rgb043.jpg,0,0,1,0,0
train,190/C_cropped_rgb058.jpg,0,0,1,0,0
train,190/A_cropped_rgb046.jpg,0,0,1,0,0
train,190/C_cropped_rgb061.jpg,0,0,1,0,0
train,190/A_cropped_rgb049.jpg,0,0,1,0,0
train,190/C_cropped_rgb064.jpg,0,0,1,0,0
train,190/A_cropped_rgb055.jpg,0,0,1,0,0
train,190/C_cropped_rgb070.jpg,0,0,0,1,0
train,190/A_cropped_rgb058.jpg,0,0,1,0,0
train,190/C_cropped_rgb071.jpg,0,0,0,1,0
train,190/A_cropped_rgb064.jpg,0,0,1,0,0
train,190/C_cropped_rgb073.jpg,0,0,0,1,0
train,190/A_cropped_rgb067.jpg,0,0,1,0,0
train,190/C_cropped_rgb076.jpg,0,0,0,1,0
train,190/A_cropped_rgb070.jpg,0,0,1,0,0
train,190/C_cropped_rgb079.jpg,0,0,0,1,0
train,190/A_cropped_rgb072.jpg,0,0,1,0,0
train,190/C_cropped_rgb082.jpg,0,0,0,1,0
train,190/A_cropped_rgb079.jpg,0,0,0,1,0
train,190/C_cropped_rgb146.jpg,0,0,1,0,0
train,190/A_cropped_rgb082.jpg,0,0,0,1,0
train,190/C_cropped_rgb148.jpg,0,0,1,0,0
train,190/A_cropped_rgb246.jpg,0,0,0,1,0
train,190/C_cropped_rgb154.jpg,0,0,1,0,0
train,190/A_cropped_rgb355.jpg,0,0,1,0,0
train,190/C_cropped_rgb175.jpg,0,0,1,0,0
train,190/A_cropped_rgb400.jpg,0,0,1,0,0
train,190/C_cropped_rgb358.jpg,0,0,1,0,0
train,190/A_cropped_rgb403.jpg,0,0,1,0,0
train,190/C_cropped_rgb361.jpg,0,0,1,0,0
train,190/A_cropped_rgb412.jpg,0,0,0,1,0
train,190/C_cropped_rgb364.jpg,0,0,1,0,0
train,190/A_cropped_rgb415.jpg,0,0,0,1,0
train,190/C_cropped_rgb370.jpg,0,0,0,1,0
train,190/A_cropped_rgb418.jpg,0,0,1,0,0
train,190/C_cropped_rgb373.jpg,0,0,1,0,0
train,190/A_cropped_rgb424.jpg,0,0,1,0,0
train,190/C_cropped_rgb385.jpg,0,0,0,1,0
train,190/A_cropped_rgb446.jpg,0,0,0,1,0
train,190/C_cropped_rgb426.jpg,0,0,0,1,0
train,190/A_cropped_rgb536.jpg,0,0,1,0,0
train,190/C_cropped_rgb434.jpg,0,0,0,1,0
train,190/B_cropped_rgb028.jpg,0,0,0,1,0
train,190/B_cropped_rgb067.jpg,0,0,1,0,0
train,190/B_cropped_rgb070.jpg,0,0,1,0,0
train,190/B_cropped_rgb073.jpg,0,0,1,0,0
train,190/B_cropped_rgb076.jpg,0,0,1,0,0
train,190/B_cropped_rgb082.jpg,0,0,1,0,0
train,190/B_cropped_rgb085.jpg,0,0,1,0,0
train,190/B_cropped_rgb088.jpg,0,0,1,0,0
train,190/B_cropped_rgb091.jpg,0,0,1,0,0
train,190/B_cropped_rgb094.jpg,0,0,1,0,0
train,190/B_cropped_rgb103.jpg,0,0,0,1,0
train,190/B_cropped_rgb106.jpg,0,0,0,1,0
train,190/B_cropped_rgb109.jpg,0,0,0,1,0
train,190/B_cropped_rgb118.jpg,0,0,0,1,0
train,190/B_cropped_rgb121.jpg,0,0,0,1,0
train,190/B_cropped_rgb124.jpg,0,0,0,1,0
train,190/C_cropped_rgb016.jpg,0,0,1,0,0
train,190/C_cropped_rgb019.jpg,0,0,1,0,0
train,190/C_cropped_rgb022.jpg,0,0,1,0,0
train,190/C_cropped_rgb025.jpg,0,0,1,0,0
train,190/C_cropped_rgb031.jpg,0,0,1,0,0
train,190/C_cropped_rgb034.jpg,0,0,1,0,0
train,193/C_cropped_rgb055.jpg,0,0,1,0,0
train,193/A_cropped_rgb001.jpg,0,0,1,0,0
train,193/C_cropped_rgb061.jpg,0,0,1,0,0
train,193/A_cropped_rgb004.jpg,0,0,1,0,0
train,193/C_cropped_rgb058.jpg,0,0,1,0,0
train,193/A_cropped_rgb013.jpg,0,0,1,0,0
train,193/C_cropped_rgb070.jpg,0,0,1,0,0
train,193/A_cropped_rgb016.jpg,0,0,1,0,0
train,193/C_cropped_rgb076.jpg,0,0,1,0,0
train,193/A_cropped_rgb019.jpg,0,0,1,0,0
train,193/C_cropped_rgb079.jpg,0,0,1,0,0
train,193/A_cropped_rgb025.jpg,0,0,1,0,0
train,193/C_cropped_rgb418.jpg,0,0,1,0,0
train,193/A_cropped_rgb028.jpg,0,0,1,0,0
train,193/C_cropped_rgb421.jpg,0,0,1,0,0
train,193/A_cropped_rgb030.jpg,0,0,1,0,0
train,193/C_cropped_rgb433.jpg,0,0,1,0,0
train,193/A_cropped_rgb034.jpg,0,0,1,0,0
train,193/C_cropped_rgb436.jpg,0,0,0,1,0
train,193/A_cropped_rgb037.jpg,0,0,1,0,0
train,193/C_cropped_rgb450.jpg,0,0,1,0,0
train,193/A_cropped_rgb043.jpg,0,0,1,0,0
train,193/C_cropped_rgb568.jpg,0,0,1,0,0
train,193/A_cropped_rgb045.jpg,0,0,1,0,0
train,193/C_cropped_rgb571.jpg,0,0,1,0,0
train,193/A_cropped_rgb049.jpg,0,0,1,0,0
train,193/C_cropped_rgb574.jpg,0,0,1,0,0
train,193/A_cropped_rgb052.jpg,0,0,1,0,0
train,193/C_cropped_rgb577.jpg,0,0,1,0,0
train,193/A_cropped_rgb055.jpg,0,0,1,0,0
train,193/C_cropped_rgb580.jpg,0,0,1,0,0
train,193/A_cropped_rgb058.jpg,0,0,1,0,0
train,193/C_cropped_rgb583.jpg,0,0,1,0,0
train,193/A_cropped_rgb064.jpg,0,0,1,0,0
train,193/C_cropped_rgb586.jpg,0,0,1,0,0
train,193/A_cropped_rgb067.jpg,0,0,1,0,0
train,193/A_cropped_rgb070.jpg,0,0,1,0,0
train,193/A_cropped_rgb073.jpg,0,0,1,0,0
train,193/A_cropped_rgb133.jpg,0,0,1,0,0
train,193/A_cropped_rgb135.jpg,0,0,1,0,0
train,193/A_cropped_rgb210.jpg,0,0,0,1,0
train,193/A_cropped_rgb260.jpg,0,0,0,1,0
train,193/A_cropped_rgb316.jpg,0,0,1,0,0
train,193/A_cropped_rgb367.jpg,0,0,1,0,0
train,193/A_cropped_rgb379.jpg,0,0,1,0,0
train,193/A_cropped_rgb382.jpg,0,0,1,0,0
train,193/A_cropped_rgb385.jpg,0,0,1,0,0
train,193/A_cropped_rgb388.jpg,0,0,1,0,0
train,193/A_cropped_rgb394.jpg,0,0,1,0,0
train,193/A_cropped_rgb397.jpg,0,0,1,0,0
train,193/A_cropped_rgb400.jpg,0,0,1,0,0
train,193/B_cropped_rgb286.jpg,0,0,1,0,0
train,193/C_cropped_rgb007.jpg,0,0,1,0,0
train,193/C_cropped_rgb010.jpg,0,0,1,0,0
train,193/C_cropped_rgb013.jpg,0,0,1,0,0
train,193/C_cropped_rgb016.jpg,0,0,1,0,0
train,193/C_cropped_rgb019.jpg,0,0,1,0,0
train,193/C_cropped_rgb022.jpg,0,0,1,0,0
train,193/C_cropped_rgb025.jpg,0,0,1,0,0
train,193/C_cropped_rgb028.jpg,0,0,1,0,0
train,193/C_cropped_rgb031.jpg,0,0,1,0,0
train,193/C_cropped_rgb034.jpg,0,0,1,0,0
train,193/C_cropped_rgb040.jpg,0,0,1,0,0
train,193/C_cropped_rgb043.jpg,0,0,1,0,0
train,193/C_cropped_rgb046.jpg,0,0,1,0,0
train,193/C_cropped_rgb049.jpg,0,0,1,0,0
train,193/C_cropped_rgb052.jpg,0,0,1,0,0
train,193/C_cropped_rgb082.jpg,0,0,1,0,0
train,193/C_cropped_rgb086.jpg,0,0,1,0,0
train,193/C_cropped_rgb151.jpg,0,0,1,0,0
train,193/C_cropped_rgb198.jpg,0,0,1,0,0
train,193/C_cropped_rgb300.jpg,0,0,0,1,0
train,193/C_cropped_rgb320.jpg,0,0,1,0,0
train,194/A_cropped_rgb807.jpg,0,0,1,0,0
train,194/A_cropped_rgb042.jpg,0,0,1,0,0
train,194/A_cropped_rgb744.jpg,0,0,1,0,0
train,194/A_cropped_rgb1076.jpg,0,0,1,0,0
train,194/A_cropped_rgb741.jpg,0,0,1,0,0
train,194/A_cropped_rgb1215.jpg,0,0,1,0,0
train,194/A_cropped_rgb747.jpg,0,0,1,0,0
train,194/A_cropped_rgb1226.jpg,0,0,1,0,0
train,194/A_cropped_rgb795.jpg,0,0,1,0,0
train,194/A_cropped_rgb1230.jpg,0,0,1,0,0
train,194/A_cropped_rgb750.jpg,0,0,1,0,0
train,194/A_cropped_rgb1234.jpg,0,0,1,0,0
train,194/A_cropped_rgb801.jpg,0,0,1,0,0
train,194/A_cropped_rgb1241.jpg,0,0,1,0,0
train,194/A_cropped_rgb831.jpg,0,0,1,0,0
train,194/A_cropped_rgb368.jpg,0,0,0,1,0
train,194/A_cropped_rgb936.jpg,0,0,1,0,0
train,194/A_cropped_rgb411.jpg,0,0,1,0,0
train,194/A_cropped_rgb948.jpg,0,0,1,0,0
train,194/A_cropped_rgb418.jpg,0,0,1,0,0
train,194/A_cropped_rgb977.jpg,0,1,0,0,0
train,194/A_cropped_rgb429.jpg,0,0,1,0,0
train,194/B_cropped_rgb097.jpg,0,0,1,0,0
train,194/A_cropped_rgb441.jpg,0,0,1,0,0
train,194/B_cropped_rgb131.jpg,0,0,1,0,0
train,194/A_cropped_rgb453.jpg,0,0,1,0,0
train,194/B_cropped_rgb136.jpg,0,0,1,0,0
train,194/A_cropped_rgb462.jpg,0,0,1,0,0
train,194/B_cropped_rgb139.jpg,0,0,1,0,0
train,194/A_cropped_rgb474.jpg,0,0,1,0,0
train,194/B_cropped_rgb289.jpg,0,0,1,0,0
train,194/A_cropped_rgb480.jpg,0,0,1,0,0
train,194/B_cropped_rgb292.jpg,0,0,1,0,0
train,194/A_cropped_rgb489.jpg,0,0,1,0,0
train,194/B_cropped_rgb295.jpg,0,0,1,0,0
train,194/A_cropped_rgb501.jpg,0,0,1,0,0
train,194/B_cropped_rgb298.jpg,0,0,1,0,0
train,194/A_cropped_rgb510.jpg,0,0,1,0,0
train,194/B_cropped_rgb307.jpg,0,0,1,0,0
train,194/A_cropped_rgb522.jpg,0,0,1,0,0
train,194/B_cropped_rgb310.jpg,0,0,1,0,0
train,194/A_cropped_rgb537.jpg,0,0,1,0,0
train,194/B_cropped_rgb313.jpg,0,0,1,0,0
train,194/A_cropped_rgb561.jpg,0,0,1,0,0
train,194/B_cropped_rgb319.jpg,0,0,1,0,0
train,194/A_cropped_rgb588.jpg,0,0,1,0,0
train,194/B_cropped_rgb328.jpg,0,0,1,0,0
train,194/A_cropped_rgb597.jpg,0,0,1,0,0
train,194/B_cropped_rgb331.jpg,0,0,1,0,0
train,194/A_cropped_rgb609.jpg,0,0,1,0,0
train,194/B_cropped_rgb334.jpg,0,0,1,0,0
train,194/A_cropped_rgb615.jpg,0,0,1,0,0
train,194/B_cropped_rgb337.jpg,0,0,1,0,0
train,194/A_cropped_rgb636.jpg,0,0,1,0,0
train,194/B_cropped_rgb340.jpg,0,0,0,1,0
train,194/A_cropped_rgb642.jpg,0,0,1,0,0
train,194/B_cropped_rgb343.jpg,0,0,0,1,0
train,194/A_cropped_rgb645.jpg,0,0,1,0,0
train,194/B_cropped_rgb346.jpg,0,0,1,0,0
train,194/A_cropped_rgb651.jpg,0,0,1,0,0
train,194/B_cropped_rgb352.jpg,0,0,0,1,0
train,194/A_cropped_rgb657.jpg,0,0,1,0,0
train,194/B_cropped_rgb355.jpg,0,0,0,1,0
train,194/A_cropped_rgb663.jpg,0,0,1,0,0
train,194/B_cropped_rgb358.jpg,0,0,0,1,0
train,194/A_cropped_rgb666.jpg,0,0,1,0,0
train,194/B_cropped_rgb361.jpg,0,0,0,1,0
